order_id,order_date,ship_date,delivery_date,customer_name,product_name,site_name,qty_m3,on_time_flag,in_full_flag,otif_flag,lead_time_days
ORD103325,2024-05-27,2024-06-03,2024-06-08,HB Lumber Ltd,Pulp High Grade,Napier Port,47.8,1,1,1,12
ORD103326,2025-03-27,2025-03-30,2025-04-15,Tokyo Timber Group,Pulp Low Grade,Auckland Port,61.0,0,1,0,19
ORD103327,2024-03-15,2024-03-19,2024-03-26,Shanghai Wood Corp,Pulp High Grade,Auckland Port,55.2,1,1,1,11
ORD103328,2025-03-27,2025-03-29,2025-04-17,Tokyo Timber Group,Timber Premium,Napier Port,50.4,0,1,0,21
ORD103329,2025-03-03,2025-03-10,2025-03-19,HB Lumber Ltd,Pulp Low Grade,Napier Port,61.2,1,1,1,16
ORD103330,2025-04-08,2025-04-15,2025-04-22,Saigon Builders,Timber Standard,Napier Port,59.5,1,1,1,14
ORD103331,2025-04-07,2025-04-10,2025-04-19,NZ Timber Co,Pulp High Grade,Auckland Port,39.4,1,1,1,12
ORD103332,2024-02-08,2024-02-10,2024-02-18,Shanghai Wood Corp,Log B22,Auckland Port,53.9,1,1,1,10
ORD103333,2025-04-22,2025-04-23,2025-05-13,NZ Timber Co,Log B22,Napier Port,63.3,0,1,0,21
ORD103334,2024-05-01,2024-05-03,2024-05-15,Shanghai Wood Corp,Pulp High Grade,Napier Port,49.6,0,1,0,14
ORD103335,2025-09-13,2025-09-14,2025-10-04,Shanghai Wood Corp,Pulp High Grade,Auckland Port,39.1,0,1,0,21
ORD103336,2024-10-26,2024-10-29,2024-11-13,Saigon Builders,Pulp Low Grade,Auckland Port,40.3,0,1,0,18
ORD103337,2024-08-10,2024-08-17,2024-09-01,Shanghai Wood Corp,Log A28,Auckland Port,42.5,0,1,0,22
ORD103338,2024-03-16,2024-03-23,2024-04-11,Shanghai Wood Corp,Pulp High Grade,Auckland Port,35.7,0,1,0,26
ORD103339,2025-11-21,2025-11-28,2025-12-02,Shanghai Wood Corp,Log A28,Auckland Port,33.6,1,1,1,11
ORD103340,2024-07-17,2024-07-20,2024-07-23,NZ Timber Co,Pulp High Grade,Napier Port,37.8,1,1,1,6
ORD103341,2025-06-30,2025-07-06,2025-07-16,Tokyo Timber Group,Log A28,Napier Port,42.4,1,1,1,16
ORD103342,2025-02-01,2025-02-02,2025-02-16,Saigon Builders,Log B22,Napier Port,51.9,0,1,0,15
ORD103343,2024-03-26,2024-03-30,2024-04-02,NZ Timber Co,Timber Premium,Napier Port,65.0,1,1,1,7
ORD103344,2025-08-20,2025-08-27,2025-09-10,Shanghai Wood Corp,Timber Premium,Auckland Port,67.2,0,1,0,21
ORD103345,2024-05-10,2024-05-13,2024-05-26,Shanghai Wood Corp,Timber Premium,Auckland Port,37.2,0,1,0,16
ORD103346,2025-08-02,2025-08-08,2025-08-23,NZ Timber Co,Timber Premium,Napier Port,45.6,0,1,0,21
ORD103347,2025-08-06,2025-08-07,2025-08-13,HB Lumber Ltd,Timber Standard,Auckland Port,43.3,1,1,1,7
ORD103348,2024-06-10,2024-06-12,2024-06-19,Saigon Builders,Pulp Low Grade,Napier Port,45.9,1,1,1,9
ORD103349,2024-10-09,2024-10-15,2024-10-29,Saigon Builders,Log A28,Napier Port,46.1,0,1,0,20
ORD103350,2025-01-01,2025-01-04,2025-01-21,Saigon Builders,Pulp High Grade,Auckland Port,58.2,0,1,0,20
ORD103351,2024-02-17,2024-02-21,2024-03-08,HB Lumber Ltd,Pulp High Grade,Auckland Port,55.9,0,1,0,20
ORD103352,2025-04-03,2025-04-10,2025-04-18,NZ Timber Co,Timber Standard,Auckland Port,37.0,1,1,1,15
ORD103353,2025-02-10,2025-02-17,2025-02-22,Saigon Builders,Pulp High Grade,Napier Port,37.9,1,0,0,12
ORD103354,2025-03-12,2025-03-19,2025-04-08,NZ Timber Co,Log B22,Auckland Port,45.3,0,1,0,27
ORD103355,2024-06-25,2024-06-27,2024-07-07,Tokyo Timber Group,Timber Standard,Auckland Port,55.0,1,1,1,12
ORD103356,2024-03-05,2024-03-09,2024-03-27,Tokyo Timber Group,Timber Standard,Napier Port,34.2,0,0,0,22
ORD103357,2024-11-17,2024-11-22,2024-12-09,Saigon Builders,Pulp High Grade,Napier Port,50.2,0,1,0,22
ORD103358,2025-07-04,2025-07-09,2025-07-26,Shanghai Wood Corp,Timber Premium,Napier Port,43.8,0,1,0,22
ORD103359,2024-03-13,2024-03-15,2024-04-02,Shanghai Wood Corp,Pulp Low Grade,Napier Port,53.6,0,1,0,20
ORD103360,2025-07-10,2025-07-15,2025-07-28,Tokyo Timber Group,Timber Premium,Napier Port,34.6,0,0,0,18
ORD103361,2025-09-08,2025-09-13,2025-09-17,Saigon Builders,Timber Standard,Napier Port,44.6,1,1,1,9
ORD103362,2025-10-16,2025-10-19,2025-11-04,HB Lumber Ltd,Timber Premium,Napier Port,49.3,0,1,0,19
ORD103363,2025-07-27,2025-07-28,2025-08-06,Saigon Builders,Pulp Low Grade,Auckland Port,53.1,1,1,1,10
ORD103364,2024-04-18,2024-04-19,2024-05-03,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,50.6,0,1,0,15
ORD103365,2024-11-19,2024-11-22,2024-12-10,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,48.5,0,1,0,21
ORD103366,2024-03-19,2024-03-25,2024-04-07,Tokyo Timber Group,Pulp Low Grade,Auckland Port,41.8,0,1,0,19
ORD103367,2025-11-30,2025-12-01,2025-12-07,Tokyo Timber Group,Timber Premium,Auckland Port,53.4,1,1,1,7
ORD103368,2025-06-28,2025-07-01,2025-07-06,Shanghai Wood Corp,Timber Premium,Napier Port,38.3,1,1,1,8
ORD103369,2025-03-11,2025-03-15,2025-03-18,Shanghai Wood Corp,Pulp High Grade,Auckland Port,56.2,1,1,1,7
ORD103370,2025-08-24,2025-08-29,2025-09-13,Shanghai Wood Corp,Timber Premium,Auckland Port,51.2,0,1,0,20
ORD103371,2024-12-06,2024-12-09,2024-12-27,Tokyo Timber Group,Timber Standard,Auckland Port,53.6,0,1,0,21
ORD103372,2025-02-03,2025-02-10,2025-02-24,HB Lumber Ltd,Timber Standard,Auckland Port,49.6,0,1,0,21
ORD103373,2025-05-26,2025-06-02,2025-06-18,Saigon Builders,Pulp High Grade,Auckland Port,54.4,0,1,0,23
ORD103374,2024-03-12,2024-03-13,2024-03-20,Saigon Builders,Timber Standard,Auckland Port,52.7,1,1,1,8
ORD103375,2025-06-03,2025-06-07,2025-06-15,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,67.8,1,1,1,12
ORD103376,2024-01-05,2024-01-08,2024-01-28,Saigon Builders,Log B22,Auckland Port,48.0,0,1,0,23
ORD103377,2024-05-09,2024-05-11,2024-05-26,Shanghai Wood Corp,Timber Standard,Napier Port,53.8,0,1,0,17
ORD103378,2024-02-20,2024-02-23,2024-03-13,Tokyo Timber Group,Log B22,Napier Port,45.8,0,0,0,22
ORD103379,2025-10-07,2025-10-08,2025-10-26,NZ Timber Co,Log B22,Auckland Port,43.4,0,1,0,19
ORD103380,2024-09-11,2024-09-13,2024-09-22,Shanghai Wood Corp,Log A28,Auckland Port,49.2,1,1,1,11
ORD103381,2025-07-30,2025-08-01,2025-08-17,HB Lumber Ltd,Timber Premium,Auckland Port,51.6,0,1,0,18
ORD103382,2025-08-27,2025-08-28,2025-09-09,NZ Timber Co,Log A28,Napier Port,62.7,0,1,0,13
ORD103383,2024-08-23,2024-08-28,2024-09-02,HB Lumber Ltd,Timber Standard,Auckland Port,45.9,1,1,1,10
ORD103384,2024-02-24,2024-02-27,2024-03-10,HB Lumber Ltd,Timber Premium,Auckland Port,43.4,0,1,0,15
ORD103385,2025-03-09,2025-03-14,2025-03-23,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,43.4,1,1,1,14
ORD103386,2024-01-02,2024-01-05,2024-01-14,HB Lumber Ltd,Pulp Low Grade,Napier Port,49.5,1,1,1,12
ORD103387,2025-08-15,2025-08-21,2025-09-06,NZ Timber Co,Log B22,Napier Port,45.3,0,1,0,22
ORD103388,2025-02-18,2025-02-22,2025-03-11,NZ Timber Co,Timber Standard,Auckland Port,34.3,0,1,0,21
ORD103389,2024-05-25,2024-05-29,2024-06-04,Tokyo Timber Group,Log A28,Auckland Port,67.1,1,0,0,10
ORD103391,2025-04-23,2025-04-30,2025-05-03,Tokyo Timber Group,Timber Standard,Auckland Port,58.4,1,1,1,10
ORD103392,2025-10-26,2025-10-27,2025-11-11,Shanghai Wood Corp,Log B22,Auckland Port,39.1,0,1,0,16
ORD103393,2025-02-18,2025-02-25,2025-03-13,Saigon Builders,Pulp Low Grade,Napier Port,45.8,0,1,0,23
ORD103394,2024-01-31,2024-02-03,2024-02-23,Shanghai Wood Corp,Log B22,Napier Port,53.8,0,1,0,23
ORD103395,2025-09-13,2025-09-19,2025-10-05,Shanghai Wood Corp,Timber Standard,Napier Port,46.8,0,1,0,22
ORD103396,2024-07-22,2024-07-28,2024-08-07,Shanghai Wood Corp,Timber Premium,Napier Port,43.5,1,1,1,16
ORD103397,2025-08-14,2025-08-20,2025-09-09,Saigon Builders,Log A28,Napier Port,45.3,0,1,0,26
ORD103398,2024-12-06,2024-12-11,2024-12-18,Shanghai Wood Corp,Pulp High Grade,Napier Port,44.9,1,1,1,12
ORD103399,2025-03-28,2025-04-02,2025-04-12,Tokyo Timber Group,Timber Standard,Napier Port,42.8,1,1,1,15
ORD103400,2025-08-02,2025-08-03,2025-08-16,NZ Timber Co,Pulp High Grade,Auckland Port,64.0,0,1,0,14
ORD103401,2024-09-28,2024-09-30,2024-10-08,Saigon Builders,Pulp High Grade,Napier Port,47.9,1,1,1,10
ORD103402,2024-03-14,2024-03-20,2024-03-26,Saigon Builders,Log A28,Napier Port,41.3,1,1,1,12
ORD103403,2025-04-14,2025-04-15,2025-04-30,HB Lumber Ltd,Timber Premium,Napier Port,30.5,0,1,0,16
ORD103404,2025-07-12,2025-07-15,2025-07-25,Shanghai Wood Corp,Timber Premium,Napier Port,54.4,1,1,1,13
ORD103405,2024-11-10,2024-11-11,2024-11-23,Shanghai Wood Corp,Timber Standard,Napier Port,35.7,0,1,0,13
ORD103406,2024-11-18,2024-11-23,2024-12-03,Tokyo Timber Group,Pulp High Grade,Napier Port,58.1,1,1,1,15
ORD103407,2024-04-27,2024-05-03,2024-05-16,NZ Timber Co,Pulp High Grade,Auckland Port,41.2,0,1,0,19
ORD103408,2024-08-14,2024-08-16,2024-09-05,NZ Timber Co,Timber Premium,Auckland Port,44.1,0,1,0,22
ORD103409,2024-11-03,2024-11-06,2024-11-24,HB Lumber Ltd,Pulp Low Grade,Auckland Port,52.6,0,1,0,21
ORD103410,2024-03-04,2024-03-09,2024-03-26,HB Lumber Ltd,Pulp High Grade,Napier Port,53.4,0,1,0,22
ORD103411,2024-06-16,2024-06-20,2024-06-30,NZ Timber Co,Pulp Low Grade,Auckland Port,42.3,1,1,1,14
ORD103412,2025-10-12,2025-10-18,2025-11-03,Tokyo Timber Group,Log A28,Auckland Port,57.5,0,1,0,22
ORD103413,2024-06-10,2024-06-11,2024-06-14,Shanghai Wood Corp,Log B22,Napier Port,59.4,1,1,1,4
ORD103414,2025-09-30,2025-10-03,2025-10-14,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,51.4,0,1,0,14
ORD103415,2024-12-11,2024-12-14,2025-01-02,HB Lumber Ltd,Timber Premium,Napier Port,59.3,0,1,0,22
ORD103416,2025-12-17,2025-12-18,2025-12-26,NZ Timber Co,Timber Premium,Napier Port,39.1,1,1,1,9
ORD103417,2025-03-30,2025-04-04,2025-04-20,Shanghai Wood Corp,Pulp Low Grade,Napier Port,53.6,0,1,0,21
ORD103418,2025-01-12,2025-01-18,2025-01-28,Saigon Builders,Timber Premium,Napier Port,50.9,1,1,1,16
ORD103419,2024-01-11,2024-01-15,2024-01-27,NZ Timber Co,Pulp Low Grade,Auckland Port,40.8,0,1,0,16
ORD103420,2025-12-13,2025-12-20,2025-12-30,NZ Timber Co,Timber Premium,Auckland Port,41.2,1,1,1,17
ORD103421,2024-04-01,2024-04-08,2024-04-15,Tokyo Timber Group,Timber Premium,Napier Port,64.6,1,1,1,14
ORD103422,2024-03-19,2024-03-20,2024-03-28,Saigon Builders,Log B22,Napier Port,53.5,1,1,1,9
ORD103423,2025-06-06,2025-06-11,2025-06-16,Tokyo Timber Group,Pulp High Grade,Auckland Port,66.4,1,1,1,10
ORD103424,2025-07-29,2025-08-03,2025-08-20,HB Lumber Ltd,Pulp Low Grade,Auckland Port,37.7,0,1,0,22
ORD103425,2024-08-17,2024-08-23,2024-09-06,Saigon Builders,Timber Standard,Napier Port,30.0,0,1,0,20
ORD103426,2025-07-10,2025-07-11,2025-07-27,Saigon Builders,Log B22,Auckland Port,63.3,0,1,0,17
ORD103427,2025-08-25,2025-08-30,2025-09-17,HB Lumber Ltd,Pulp Low Grade,Auckland Port,38.4,0,1,0,23
ORD103428,2025-01-05,2025-01-09,2025-01-25,Shanghai Wood Corp,Pulp High Grade,Napier Port,50.4,0,1,0,20
ORD103429,2025-11-30,2025-12-07,2025-12-19,Saigon Builders,Timber Premium,Napier Port,57.6,0,1,0,19
ORD103430,2024-10-18,2024-10-23,2024-11-03,Shanghai Wood Corp,Timber Standard,Auckland Port,49.1,0,1,0,16
ORD103431,2025-03-31,2025-04-03,2025-04-09,NZ Timber Co,Timber Standard,Auckland Port,44.2,1,1,1,9
ORD103432,2025-08-08,2025-08-12,2025-08-24,Saigon Builders,Pulp High Grade,Auckland Port,56.6,0,1,0,16
ORD103433,2024-07-01,2024-07-06,2024-07-24,Saigon Builders,Timber Standard,Napier Port,57.5,0,1,0,23
ORD103434,2025-10-27,2025-10-28,2025-11-09,Tokyo Timber Group,Pulp High Grade,Napier Port,46.2,0,1,0,13
ORD103435,2024-06-17,2024-06-24,2024-07-08,Shanghai Wood Corp,Pulp Low Grade,Napier Port,62.6,0,1,0,21
ORD103436,2024-11-11,2024-11-13,2024-11-27,HB Lumber Ltd,Pulp High Grade,Napier Port,64.1,0,1,0,16
ORD103437,2024-07-18,2024-07-21,2024-08-08,Saigon Builders,Pulp High Grade,Auckland Port,38.0,0,1,0,21
ORD103438,2024-03-08,2024-03-09,2024-03-18,Saigon Builders,Pulp Low Grade,Napier Port,47.7,1,1,1,10
ORD103439,2024-05-10,2024-05-11,2024-05-22,HB Lumber Ltd,Log A28,Auckland Port,68.0,0,1,0,12
ORD103440,2024-11-11,2024-11-12,2024-11-29,Shanghai Wood Corp,Timber Premium,Auckland Port,47.9,0,1,0,18
ORD103441,2025-05-07,2025-05-09,2025-05-22,HB Lumber Ltd,Timber Standard,Napier Port,46.9,0,1,0,15
ORD103442,2024-04-04,2024-04-05,2024-04-10,HB Lumber Ltd,Log A28,Napier Port,54.5,1,1,1,6
ORD103443,2024-03-31,2024-04-06,2024-04-15,HB Lumber Ltd,Timber Premium,Auckland Port,42.0,1,1,1,15
ORD103444,2024-11-19,2024-11-20,2024-11-27,HB Lumber Ltd,Pulp Low Grade,Auckland Port,41.8,1,1,1,8
ORD103445,2024-02-02,2024-02-07,2024-02-22,HB Lumber Ltd,Log B22,Napier Port,53.5,0,1,0,20
ORD103446,2024-10-12,2024-10-13,2024-10-20,NZ Timber Co,Pulp Low Grade,Auckland Port,64.0,1,1,1,8
ORD103447,2025-08-05,2025-08-06,2025-08-23,Saigon Builders,Timber Premium,Napier Port,42.4,0,1,0,18
ORD103448,2024-07-01,2024-07-07,2024-07-18,Saigon Builders,Timber Premium,Auckland Port,70.5,0,0,0,17
ORD103449,2024-06-25,2024-06-26,2024-07-10,NZ Timber Co,Log B22,Auckland Port,57.6,0,1,0,15
ORD103450,2024-10-19,2024-10-22,2024-10-28,HB Lumber Ltd,Pulp Low Grade,Napier Port,58.7,1,1,1,9
ORD103451,2024-03-09,2024-03-14,2024-03-30,NZ Timber Co,Pulp High Grade,Napier Port,53.4,0,1,0,21
ORD103452,2025-02-23,2025-03-02,2025-03-14,Saigon Builders,Pulp Low Grade,Napier Port,40.6,0,0,0,19
ORD103453,2025-05-11,2025-05-15,2025-05-31,Tokyo Timber Group,Log B22,Auckland Port,41.7,0,1,0,20
ORD103454,2025-10-19,2025-10-24,2025-11-04,Tokyo Timber Group,Log B22,Auckland Port,59.6,0,1,0,16
ORD103455,2024-01-21,2024-01-27,2024-02-01,NZ Timber Co,Log B22,Auckland Port,57.7,1,1,1,11
ORD103456,2025-10-31,2025-11-03,2025-11-12,Shanghai Wood Corp,Timber Premium,Napier Port,54.2,1,1,1,12
ORD103457,2024-04-17,2024-04-22,2024-05-03,Shanghai Wood Corp,Pulp High Grade,Napier Port,49.3,0,1,0,16
ORD103458,2024-05-31,2024-06-04,2024-06-07,HB Lumber Ltd,Log A28,Napier Port,55.8,1,1,1,7
ORD103459,2025-10-07,2025-10-13,2025-10-25,Tokyo Timber Group,Timber Premium,Auckland Port,50.2,0,1,0,18
ORD103460,2025-09-08,2025-09-09,2025-09-24,Tokyo Timber Group,Log A28,Auckland Port,41.8,0,1,0,16
ORD103461,2024-05-28,2024-06-01,2024-06-12,NZ Timber Co,Timber Premium,Auckland Port,46.4,0,1,0,15
ORD103462,2024-12-03,2024-12-07,2024-12-24,Shanghai Wood Corp,Timber Premium,Auckland Port,66.5,0,1,0,21
ORD103463,2024-11-24,2024-12-01,2024-12-07,Shanghai Wood Corp,Timber Standard,Auckland Port,48.4,1,1,1,13
ORD103464,2024-09-07,2024-09-11,2024-09-20,Shanghai Wood Corp,Log A28,Auckland Port,49.7,1,1,1,13
ORD103465,2025-04-27,2025-05-02,2025-05-08,Tokyo Timber Group,Pulp Low Grade,Napier Port,38.5,1,1,1,11
ORD103467,2024-12-31,2025-01-04,2025-01-18,Tokyo Timber Group,Log B22,Napier Port,51.6,0,1,0,18
ORD103468,2024-10-03,2024-10-10,2024-10-30,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,50.5,0,1,0,27
ORD103469,2024-11-17,2024-11-22,2024-11-30,Shanghai Wood Corp,Pulp High Grade,Napier Port,45.4,1,1,1,13
ORD103470,2025-01-11,2025-01-12,2025-01-22,HB Lumber Ltd,Pulp Low Grade,Auckland Port,56.9,1,1,1,11
ORD103471,2024-11-12,2024-11-17,2024-12-02,Shanghai Wood Corp,Log B22,Napier Port,34.9,0,1,0,20
ORD103472,2024-01-16,2024-01-17,2024-01-28,HB Lumber Ltd,Timber Standard,Napier Port,77.1,0,0,0,12
ORD103473,2024-10-01,2024-10-06,2024-10-11,NZ Timber Co,Timber Premium,Napier Port,30.3,1,1,1,10
ORD103474,2024-09-27,2024-09-30,2024-10-10,NZ Timber Co,Pulp High Grade,Auckland Port,44.7,1,1,1,13
ORD103475,2024-06-23,2024-06-30,2024-07-18,Tokyo Timber Group,Pulp Low Grade,Auckland Port,67.1,0,0,0,25
ORD103476,2025-03-11,2025-03-16,2025-04-01,Saigon Builders,Pulp High Grade,Napier Port,65.4,0,1,0,21
ORD103477,2025-01-24,2025-01-30,2025-02-11,HB Lumber Ltd,Pulp High Grade,Napier Port,37.7,0,1,0,18
ORD103478,2025-08-30,2025-08-31,2025-09-18,HB Lumber Ltd,Pulp High Grade,Napier Port,44.5,0,1,0,19
ORD103479,2025-11-02,2025-11-09,2025-11-23,Shanghai Wood Corp,Log B22,Auckland Port,51.2,0,1,0,21
ORD103480,2025-01-26,2025-01-31,2025-02-08,HB Lumber Ltd,Log A28,Napier Port,51.7,1,1,1,13
ORD103481,2025-08-10,2025-08-13,2025-08-24,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,54.2,0,1,0,14
ORD103482,2024-03-26,2024-03-27,2024-04-16,Tokyo Timber Group,Pulp Low Grade,Auckland Port,26.6,0,1,0,21
ORD103483,2024-08-23,2024-08-30,2024-09-07,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,38.8,1,1,1,15
ORD103484,2024-06-24,2024-06-26,2024-07-08,Saigon Builders,Log B22,Auckland Port,53.3,0,1,0,14
ORD103485,2025-04-29,2025-05-04,2025-05-13,Saigon Builders,Pulp High Grade,Napier Port,58.6,1,1,1,14
ORD103486,2025-02-19,2025-02-20,2025-03-07,Tokyo Timber Group,Pulp High Grade,Auckland Port,64.4,0,1,0,16
ORD103488,2025-06-17,2025-06-21,2025-06-28,NZ Timber Co,Log A28,Auckland Port,33.1,1,1,1,11
ORD103489,2024-03-22,2024-03-27,2024-04-13,Saigon Builders,Timber Premium,Auckland Port,30.7,0,0,0,22
ORD103490,2024-05-06,2024-05-09,2024-05-24,NZ Timber Co,Pulp Low Grade,Napier Port,64.0,0,1,0,18
ORD103491,2025-10-12,2025-10-18,2025-10-21,Saigon Builders,Timber Standard,Napier Port,68.5,1,1,1,9
ORD103492,2024-01-13,2024-01-18,2024-02-07,NZ Timber Co,Log A28,Auckland Port,49.5,0,1,0,25
ORD103493,2025-10-17,2025-10-20,2025-11-04,HB Lumber Ltd,Log A28,Auckland Port,52.4,0,1,0,18
ORD103494,2025-01-30,2025-02-03,2025-02-09,HB Lumber Ltd,Pulp High Grade,Napier Port,45.2,1,1,1,10
ORD103495,2025-07-16,2025-07-19,2025-08-04,Saigon Builders,Timber Premium,Auckland Port,63.1,0,1,0,19
ORD103496,2025-08-08,2025-08-14,2025-09-01,Saigon Builders,Log A28,Napier Port,43.8,0,1,0,24
ORD103498,2025-05-29,2025-06-05,2025-06-10,Saigon Builders,Pulp Low Grade,Napier Port,63.0,1,1,1,12
ORD103499,2024-05-20,2024-05-23,2024-05-28,HB Lumber Ltd,Log A28,Napier Port,45.8,1,1,1,8
ORD103500,2024-03-16,2024-03-19,2024-03-22,NZ Timber Co,Log B22,Napier Port,39.7,1,1,1,6
ORD103501,2025-11-16,2025-11-20,2025-12-04,Shanghai Wood Corp,Timber Standard,Auckland Port,49.6,0,1,0,18
ORD103502,2025-01-20,2025-01-22,2025-02-09,Shanghai Wood Corp,Timber Premium,Auckland Port,68.1,0,1,0,20
ORD103503,2024-08-09,2024-08-13,2024-08-17,Saigon Builders,Log A28,Napier Port,26.0,1,1,1,8
ORD103504,2024-02-13,2024-02-19,2024-03-02,NZ Timber Co,Timber Standard,Napier Port,50.0,0,1,0,18
ORD103505,2025-05-20,2025-05-26,2025-06-02,Tokyo Timber Group,Pulp High Grade,Auckland Port,60.9,1,1,1,13
ORD103506,2024-08-25,2024-08-31,2024-09-19,Tokyo Timber Group,Pulp High Grade,Napier Port,27.6,0,1,0,25
ORD103507,2025-03-06,2025-03-09,2025-03-17,Saigon Builders,Log A28,Auckland Port,44.0,1,1,1,11
ORD103508,2025-02-28,2025-03-02,2025-03-05,HB Lumber Ltd,Log A28,Auckland Port,56.5,1,1,1,5
ORD103509,2025-06-11,2025-06-16,2025-06-27,Tokyo Timber Group,Pulp Low Grade,Napier Port,53.7,0,1,0,16
ORD103510,2025-09-18,2025-09-19,2025-10-06,Tokyo Timber Group,Pulp High Grade,Auckland Port,38.7,0,1,0,18
ORD103511,2025-01-06,2025-01-09,2025-01-24,HB Lumber Ltd,Log A28,Napier Port,49.0,0,1,0,18
ORD103512,2025-09-23,2025-09-25,2025-10-13,NZ Timber Co,Pulp High Grade,Napier Port,45.2,0,1,0,20
ORD103513,2024-06-02,2024-06-05,2024-06-15,Saigon Builders,Pulp High Grade,Auckland Port,38.0,1,1,1,13
ORD103514,2025-07-23,2025-07-25,2025-08-06,HB Lumber Ltd,Timber Premium,Auckland Port,54.2,0,1,0,14
ORD103515,2024-01-16,2024-01-21,2024-02-02,Shanghai Wood Corp,Log B22,Napier Port,36.9,0,1,0,17
ORD103516,2024-10-27,2024-11-03,2024-11-12,Tokyo Timber Group,Pulp Low Grade,Napier Port,50.3,1,1,1,16
ORD103517,2024-08-18,2024-08-25,2024-08-28,NZ Timber Co,Timber Premium,Napier Port,27.8,1,1,1,10
ORD103518,2024-01-31,2024-02-07,2024-02-24,Shanghai Wood Corp,Pulp High Grade,Napier Port,53.6,0,1,0,24
ORD103519,2025-03-09,2025-03-11,2025-03-26,NZ Timber Co,Log B22,Auckland Port,55.7,0,1,0,17
ORD103520,2025-03-20,2025-03-26,2025-03-29,Saigon Builders,Log A28,Napier Port,54.6,1,1,1,9
ORD103521,2024-09-19,2024-09-20,2024-10-07,NZ Timber Co,Pulp Low Grade,Napier Port,31.3,0,1,0,18
ORD103522,2025-04-14,2025-04-21,2025-05-07,NZ Timber Co,Log A28,Auckland Port,36.5,0,1,0,23
ORD103523,2024-05-31,2024-06-06,2024-06-16,Tokyo Timber Group,Pulp Low Grade,Napier Port,34.6,1,1,1,16
ORD103524,2025-06-28,2025-07-03,2025-07-22,NZ Timber Co,Pulp Low Grade,Auckland Port,64.7,0,1,0,24
ORD103525,2024-02-13,2024-02-15,2024-03-05,NZ Timber Co,Pulp Low Grade,Napier Port,45.8,0,1,0,21
ORD103526,2024-04-29,2024-05-05,2024-05-25,Shanghai Wood Corp,Timber Standard,Auckland Port,47.0,0,1,0,26
ORD103527,2024-11-24,2024-11-30,2024-12-09,Shanghai Wood Corp,Log A28,Napier Port,36.2,1,1,1,15
ORD103528,2024-12-04,2024-12-10,2024-12-20,HB Lumber Ltd,Log B22,Auckland Port,56.7,1,1,1,16
ORD103529,2025-11-08,2025-11-09,2025-11-24,Saigon Builders,Timber Premium,Auckland Port,56.7,0,1,0,16
ORD103530,2024-03-18,2024-03-21,2024-03-30,Shanghai Wood Corp,Log B22,Napier Port,50.4,1,1,1,12
ORD103531,2024-06-11,2024-06-18,2024-07-07,Tokyo Timber Group,Log B22,Auckland Port,57.0,0,1,0,26
ORD103532,2025-07-25,2025-07-30,2025-08-10,NZ Timber Co,Log B22,Auckland Port,55.8,0,1,0,16
ORD103533,2025-09-26,2025-10-02,2025-10-09,Saigon Builders,Timber Premium,Auckland Port,41.1,1,1,1,13
ORD103534,2024-04-08,2024-04-12,2024-05-02,Tokyo Timber Group,Log B22,Napier Port,44.5,0,1,0,24
ORD103535,2024-10-25,2024-10-29,2024-11-06,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,54.2,1,1,1,12
ORD103536,2025-10-30,2025-11-06,2025-11-26,HB Lumber Ltd,Pulp Low Grade,Auckland Port,44.3,0,1,0,27
ORD103537,2024-10-07,2024-10-09,2024-10-26,Shanghai Wood Corp,Timber Standard,Napier Port,56.6,0,1,0,19
ORD103538,2024-07-08,2024-07-09,2024-07-27,Saigon Builders,Pulp Low Grade,Auckland Port,58.6,0,1,0,19
ORD103539,2024-07-13,2024-07-14,2024-07-27,Shanghai Wood Corp,Pulp High Grade,Auckland Port,62.5,0,1,0,14
ORD103540,2025-03-28,2025-04-02,2025-04-08,Saigon Builders,Log A28,Napier Port,48.1,1,1,1,11
ORD103541,2025-08-23,2025-08-25,2025-09-03,Saigon Builders,Timber Standard,Napier Port,40.9,1,1,1,11
ORD103542,2025-12-08,2025-12-09,2025-12-14,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,63.0,1,1,1,6
ORD103544,2024-12-25,2024-12-27,2025-01-04,HB Lumber Ltd,Timber Premium,Napier Port,49.3,1,1,1,10
ORD103545,2025-01-15,2025-01-17,2025-02-05,HB Lumber Ltd,Pulp High Grade,Napier Port,40.9,0,1,0,21
ORD103546,2024-03-23,2024-03-30,2024-04-10,NZ Timber Co,Timber Standard,Auckland Port,51.2,0,1,0,18
ORD103547,2025-03-30,2025-03-31,2025-04-13,NZ Timber Co,Timber Premium,Auckland Port,58.7,0,1,0,14
ORD103548,2025-09-05,2025-09-08,2025-09-21,Shanghai Wood Corp,Timber Standard,Auckland Port,53.3,0,1,0,16
ORD103549,2024-08-22,2024-08-27,2024-09-02,Tokyo Timber Group,Pulp High Grade,Napier Port,39.2,1,1,1,11
