date,month,year,site_name,product_name,input_volume_m3,output_volume_m3,downtime_hours,energy_kwh,yield_pct
2024-12-06,12,2024,Mill B,Timber Premium,878.7,790.8,1.01,1230.85,0.8999658586548309
2024-12-07,12,2024,Mill B,Timber Premium,785.0,706.5,0.21,1020.77,0.9
2024-12-08,12,2024,Mill B,Timber Premium,866.8,780.1,0.78,1140.83,0.899976926626673
2024-12-09,12,2024,Mill B,Timber Premium,843.5,759.1,0.82,1143.0,0.8999407231772377
2024-12-10,12,2024,Mill B,Timber Premium,751.0,675.9,1.04,1064.61,0.9
2024-12-11,12,2024,Mill B,Timber Premium,907.9,817.2,1.07,1204.28,0.9000991298601169
2024-12-12,12,2024,Mill B,Timber Premium,925.5,832.9,0.47,1166.86,0.8999459751485683
2024-12-13,12,2024,Mill B,Timber Premium,889.5,800.5,0.51,1221.73,0.8999437886453063
2024-12-14,12,2024,Mill B,Timber Premium,809.0,728.1,1.71,1060.85,0.9
2024-12-15,12,2024,Mill B,Timber Premium,906.2,815.5,1.56,1176.07,0.8999117192672699
2024-12-16,12,2024,Mill B,Timber Premium,821.0,738.9,0.83,1069.89,0.9
2024-12-17,12,2024,Mill B,Timber Premium,921.6,829.4,6.17,1358.02,0.8999565972222222
2024-12-18,12,2024,Mill B,Timber Premium,854.6,769.2,1.06,1119.05,0.9000702082845776
2024-12-19,12,2024,Mill B,Timber Premium,913.1,821.8,0.75,1213.78,0.9000109517029897
2024-12-20,12,2024,Mill B,Timber Premium,812.4,731.2,1.83,1091.74,0.9000492368291483
2024-12-21,12,2024,Mill B,Timber Premium,785.7,707.2,1.29,905.54,0.9000890925289551
2024-12-22,12,2024,Mill B,Timber Premium,845.9,761.3,0.89,1132.54,0.8999881782716633
2024-12-23,12,2024,Mill B,Timber Premium,819.9,737.9,1.61,1007.9,0.8999878033906574
2024-12-24,12,2024,Mill B,Timber Premium,836.4,752.7,1.66,1257.0,0.8999282639885223
2024-12-25,12,2024,Mill B,Timber Premium,813.3,732.0,0.92,1161.15,0.900036886757654
2024-12-26,12,2024,Mill B,Timber Premium,882.7,794.4,1.44,1196.66,0.8999660133680751
2024-12-27,12,2024,Mill B,Timber Premium,865.2,778.7,2.22,1269.14,0.9000231160425335
2024-12-28,12,2024,Mill B,Timber Premium,910.4,819.3,5.7,1189.56,0.8999340949033392
2024-12-29,12,2024,Mill B,Timber Premium,772.9,695.6,1.17,1155.65,0.8999870617156166
2024-12-30,12,2024,Mill B,Timber Premium,834.1,750.7,0.08,1234.87,0.9000119889701474
2024-12-31,12,2024,Mill B,Timber Premium,903.9,813.5,0.73,1333.97,0.8999889368292953
2025-01-01,1,2025,Mill B,Timber Premium,757.7,681.9,0.35,1005.29,0.899960406493335
2025-01-02,1,2025,Mill B,Timber Premium,861.9,775.7,1.21,1104.39,0.8999883977259544
2025-01-03,1,2025,Mill B,Timber Premium,854.0,768.6,1.48,1219.91,0.9
2025-01-04,1,2025,Mill B,Timber Premium,851.8,766.7,1.77,1147.6,0.9000939187602724
2025-01-05,1,2025,Mill B,Timber Premium,776.4,698.8,1.52,993.05,0.9000515198351365
2025-01-06,1,2025,Mill B,Timber Premium,775.8,698.2,1.32,1034.22,0.8999742201598351
2025-01-07,1,2025,Mill B,Timber Premium,795.9,716.3,0.5,1137.0,0.8999874356074884
2025-01-08,1,2025,Mill B,Timber Premium,843.7,759.3,0.36,1293.19,0.8999644423373236
2025-01-09,1,2025,Mill B,Timber Premium,813.0,731.7,0.63,1093.05,0.9
2025-01-10,1,2025,Mill B,Timber Premium,787.5,708.8,0.64,1098.55,0.900063492063492
2025-01-11,1,2025,Mill B,Timber Premium,921.1,829.0,1.03,1194.17,0.9000108565845185
2025-01-12,1,2025,Mill B,Timber Premium,879.1,791.2,1.08,1176.65,0.9000113752701627
2025-01-13,1,2025,Mill B,Timber Premium,833.8,750.4,1.35,1172.82,0.8999760134324778
2025-01-14,1,2025,Mill B,Timber Premium,699.1,629.2,0.0,878.31,0.9000143041052783
2025-01-15,1,2025,Mill B,Timber Premium,728.1,655.3,0.88,972.85,0.9000137343771459
2025-01-16,1,2025,Mill B,Timber Premium,891.2,802.1,1.15,1219.94,0.9000224416517055
2025-01-17,1,2025,Mill B,Timber Premium,835.1,751.5,1.13,1172.47,0.8998922284756317
2025-01-18,1,2025,Mill B,Timber Premium,803.1,722.8,1.32,1179.63,0.9000124517494708
2025-01-19,1,2025,Mill B,Timber Premium,808.8,727.9,1.4,1084.83,0.8999752720079129
2025-01-20,1,2025,Mill B,Timber Premium,912.9,821.6,0.87,1237.64,0.8999890458976887
2025-01-21,1,2025,Mill B,Timber Premium,824.5,742.0,1.83,1110.02,0.8999393571861735
2025-01-22,1,2025,Mill B,Timber Premium,797.9,718.1,0.6,1044.38,0.8999874671011405
2025-01-23,1,2025,Mill B,Timber Premium,902.1,811.8,1.08,1270.55,0.8999002327901562
2025-01-24,1,2025,Mill B,Timber Premium,794.3,714.9,0.41,1094.69,0.9000377691048722
2025-01-25,1,2025,Mill B,Timber Premium,896.4,806.8,1.79,1233.71,0.9000446229361891
2025-01-26,1,2025,Mill B,Timber Premium,846.2,761.6,1.21,1089.4,0.9000236350744505
2025-01-27,1,2025,Mill B,Timber Premium,812.0,730.8,1.83,1096.65,0.8999999999999999
2025-01-28,1,2025,Mill B,Timber Premium,763.8,687.5,1.78,1007.52,0.9001047394605919
2025-01-29,1,2025,Mill B,Timber Premium,899.0,809.1,0.79,1299.47,0.9
2025-01-30,1,2025,Mill B,Timber Premium,822.4,740.2,1.64,1104.02,0.9000486381322959
2025-01-31,1,2025,Mill B,Timber Premium,788.4,709.5,0.28,936.52,0.899923896499239
2025-02-01,2,2025,Mill B,Timber Premium,896.7,807.0,0.73,1304.52,0.899966543994647
2025-02-02,2,2025,Mill B,Timber Premium,848.4,763.6,0.11,1032.81,0.9000471475719001
2025-02-03,2,2025,Mill B,Timber Premium,818.0,736.2,0.31,1155.08,0.9
2025-02-04,2,2025,Mill B,Timber Premium,842.2,757.9,0.9,1217.15,0.8999050106862977
2025-02-05,2,2025,Mill B,Timber Premium,813.7,732.4,1.99,1225.92,0.9000860267912006
2025-02-06,2,2025,Mill B,Timber Premium,808.4,727.6,1.44,916.34,0.9000494804552203
2025-02-07,2,2025,Mill B,Timber Premium,944.7,850.2,0.98,1309.93,0.8999682438869483
2025-02-08,2,2025,Mill B,Timber Premium,847.2,762.5,1.58,1087.62,0.9000236071765816
2025-02-09,2,2025,Mill B,Timber Premium,786.2,707.6,1.13,1144.5,0.9000254388196387
2025-02-10,2,2025,Mill B,Timber Premium,785.3,706.8,1.0,1043.57,0.900038201961034
2025-02-11,2,2025,Mill B,Timber Premium,809.4,728.5,1.37,1097.68,0.9000494193229553
2025-02-12,2,2025,Mill B,Timber Premium,789.9,710.9,0.77,1072.78,0.8999873401696418
2025-02-13,2,2025,Mill B,Timber Premium,815.7,734.2,0.98,1094.84,0.9000858158636754
2025-02-14,2,2025,Mill B,Timber Premium,973.7,876.4,0.96,1410.96,0.9000718907260963
2025-02-15,2,2025,Mill B,Timber Premium,801.3,721.2,0.9,1084.15,0.9000374391613629
2025-02-16,2,2025,Mill B,Timber Premium,798.2,718.4,1.87,1018.14,0.9000250563768478
2025-02-17,2,2025,Mill B,Timber Premium,861.5,775.4,1.62,1029.22,0.9000580383052814
2025-02-18,2,2025,Mill B,Timber Premium,902.8,812.5,1.82,1055.91,0.8999778466991583
2025-02-19,2,2025,Mill B,Timber Premium,786.7,708.1,1.73,932.36,0.900088979280539
2025-02-20,2,2025,Mill B,Timber Premium,846.3,761.7,1.83,1116.4,0.9000354484225453
2025-02-21,2,2025,Mill B,Timber Premium,823.6,741.2,1.19,1267.7,0.8999514327343371
2025-02-22,2,2025,Mill B,Timber Premium,807.8,727.0,0.0,1087.84,0.8999752413963853
2025-02-23,2,2025,Mill B,Timber Premium,850.2,765.2,0.31,1204.99,0.9000235238767349
2025-02-24,2,2025,Mill B,Timber Premium,787.2,708.5,0.79,1009.32,0.900025406504065
2025-02-25,2,2025,Mill B,Timber Premium,895.8,806.2,0.23,1204.8,0.8999776735878545
2025-02-26,2,2025,Mill B,Timber Premium,885.9,797.3,0.8,1319.52,0.8999887120442488
2025-02-27,2,2025,Mill B,Timber Premium,819.1,737.2,5.5,1160.66,0.9000122085215481
2025-02-28,2,2025,Mill B,Timber Premium,823.4,741.0,1.02,1119.1,0.8999271314063639
2025-03-01,3,2025,Mill B,Timber Premium,697.2,627.5,1.51,969.08,0.9000286861732645
2025-03-02,3,2025,Mill B,Timber Premium,638.1,574.3,1.36,808.42,0.9000156715248393
2025-03-03,3,2025,Mill B,Timber Premium,739.0,665.1,0.48,1111.8,0.9
2025-03-04,3,2025,Mill B,Timber Premium,576.6,518.9,0.88,737.08,0.8999306278182448
2025-03-05,3,2025,Mill B,Timber Premium,593.6,534.2,0.19,737.77,0.8999326145552561
2025-03-06,3,2025,Mill B,Timber Premium,646.6,581.9,0.09,821.7,0.8999381379523661
2025-03-07,3,2025,Mill B,Timber Premium,655.5,590.0,0.47,867.72,0.9000762776506483
2025-03-08,3,2025,Mill B,Timber Premium,651.7,586.5,1.56,908.04,0.8999539665490256
2025-03-09,3,2025,Mill B,Timber Premium,701.5,631.4,0.0,1003.17,0.900071275837491
2025-03-10,3,2025,Mill B,Timber Premium,689.2,620.3,0.84,956.12,0.9000290191526407
2025-03-11,3,2025,Mill B,Timber Premium,628.0,565.2,1.45,824.63,0.9
2025-03-12,3,2025,Mill B,Timber Premium,849.2,764.3,1.93,1183.16,0.9000235515779557
2025-03-13,3,2025,Mill B,Timber Premium,748.9,674.0,1.16,994.42,0.8999866470823875
2025-03-14,3,2025,Mill B,Timber Premium,822.5,740.2,0.07,1093.44,0.8999392097264438
2025-03-15,3,2025,Mill B,Timber Premium,692.4,623.2,1.01,981.02,0.9000577700751012
2025-03-16,3,2025,Mill B,Timber Premium,692.4,623.1,0.91,1022.49,0.8999133448873484
2025-03-17,3,2025,Mill B,Timber Premium,731.8,658.6,2.06,991.88,0.8999726701284505
2025-03-18,3,2025,Mill B,Timber Premium,744.9,670.4,5.44,964.06,0.8999865753792455
2025-03-19,3,2025,Mill B,Timber Premium,769.7,692.7,1.56,1043.94,0.8999610237754969
2025-03-20,3,2025,Mill B,Timber Premium,652.8,587.5,1.67,711.41,0.8999693627450981
2025-03-21,3,2025,Mill B,Timber Premium,724.2,651.8,1.82,1047.06,0.9000276166804749
2025-03-22,3,2025,Mill B,Timber Premium,734.2,660.8,1.81,977.52,0.9000272405339144
2025-03-23,3,2025,Mill B,Timber Premium,754.7,679.2,1.37,1049.08,0.8999602491056049
2025-03-24,3,2025,Mill B,Timber Premium,772.6,695.3,1.7,938.22,0.8999482267667614
2025-03-25,3,2025,Mill B,Timber Premium,705.1,634.6,0.62,1051.61,0.9000141823854773
2025-03-26,3,2025,Mill B,Timber Premium,739.5,665.5,1.24,1101.28,0.8999323867478025
2025-03-27,3,2025,Mill B,Timber Premium,677.8,610.0,0.71,963.27,0.8999704927707289
2025-03-28,3,2025,Mill B,Timber Premium,766.3,689.7,1.44,1177.29,0.9000391491582932
2025-03-29,3,2025,Mill B,Timber Premium,655.1,589.6,0.81,884.48,0.9000152648450618
2025-03-30,3,2025,Mill B,Timber Premium,770.1,693.1,1.26,998.53,0.9000129853265809
2025-03-31,3,2025,Mill B,Timber Premium,667.4,600.6,1.3,845.78,0.8999100988912198
2025-04-01,4,2025,Mill B,Timber Premium,629.8,566.8,0.41,955.93,0.8999682438869482
2025-04-02,4,2025,Mill B,Timber Premium,731.6,658.4,0.41,1091.35,0.8999453253143794
2025-04-03,4,2025,Mill B,Timber Premium,677.2,609.5,0.95,844.41,0.9000295333727111
2025-04-04,4,2025,Mill B,Timber Premium,687.8,619.0,0.12,1008.64,0.8999709217795872
2025-04-05,4,2025,Mill B,Timber Premium,698.6,628.7,1.31,815.82,0.8999427426281134
2025-04-06,4,2025,Mill B,Timber Premium,600.1,540.1,1.0,817.08,0.9000166638893518
2025-04-07,4,2025,Mill B,Timber Premium,716.7,645.0,0.3,876.73,0.8999581414817915
2025-04-08,4,2025,Mill B,Timber Premium,756.2,680.6,1.61,1158.61,0.9000264480296217
2025-04-09,4,2025,Mill B,Timber Premium,758.3,682.5,0.86,974.96,0.9000395621785574
2025-04-10,4,2025,Mill B,Timber Premium,698.8,628.9,0.42,958.37,0.8999713795077275
2025-04-11,4,2025,Mill B,Timber Premium,632.3,569.1,0.55,837.83,0.9000474458326745
2025-04-12,4,2025,Mill B,Timber Premium,742.2,667.9,1.0,936.51,0.8998922123416868
2025-04-13,4,2025,Mill B,Timber Premium,616.4,554.8,1.19,952.78,0.9000648929266709
2025-04-14,4,2025,Mill B,Timber Premium,639.7,575.7,0.54,908.22,0.8999531030170392
2025-04-15,4,2025,Mill B,Timber Premium,754.1,678.7,1.01,997.14,0.9000132608407373
2025-04-16,4,2025,Mill B,Timber Premium,705.7,635.1,0.47,870.27,0.8999574890179963
2025-04-17,4,2025,Mill B,Timber Premium,738.1,664.3,1.62,1009.06,0.9000135482996883
2025-04-18,4,2025,Mill B,Timber Premium,701.9,631.7,1.6,921.6,0.8999857529562617
2025-04-19,4,2025,Mill B,Timber Premium,615.8,554.2,1.61,883.99,0.8999675219227024
2025-04-20,4,2025,Mill B,Timber Premium,678.3,610.4,1.64,929.67,0.8998968008255934
2025-04-21,4,2025,Mill B,Timber Premium,675.6,608.0,1.04,942.96,0.8999407933688572
2025-04-22,4,2025,Mill B,Timber Premium,754.1,678.7,1.06,1008.97,0.9000132608407373
2025-04-23,4,2025,Mill B,Timber Premium,687.2,618.5,1.62,832.06,0.9000291036088475
2025-04-24,4,2025,Mill B,Timber Premium,725.0,652.5,1.28,984.29,0.9
2025-04-25,4,2025,Mill B,Timber Premium,698.7,628.8,1.86,973.58,0.8999570631172176
2025-04-26,4,2025,Mill B,Timber Premium,679.4,611.5,1.7,905.23,0.9000588754783633
2025-04-27,4,2025,Mill B,Timber Premium,632.1,568.9,0.8,808.02,0.900015820281601
2025-04-28,4,2025,Mill B,Timber Premium,691.7,622.5,1.19,944.74,0.8999566285962122
2025-04-29,4,2025,Mill B,Timber Premium,672.2,604.9,0.9,849.53,0.8998809878012496
2025-04-30,4,2025,Mill B,Timber Premium,721.1,649.0,1.12,871.79,0.9000138677021218
2025-05-01,5,2025,Mill B,Timber Premium,646.4,581.8,1.69,960.6,0.9000618811881188
2025-05-02,5,2025,Mill B,Timber Premium,625.8,563.2,1.18,853.75,0.8999680409076384
2025-05-03,5,2025,Mill B,Timber Premium,779.7,701.7,0.87,1079.78,0.8999615236629472
2025-05-04,5,2025,Mill B,Timber Premium,763.0,686.7,0.68,1144.58,0.9
2025-05-05,5,2025,Mill B,Timber Premium,652.0,586.8,1.64,898.11,0.8999999999999999
2025-05-06,5,2025,Mill B,Timber Premium,640.0,576.0,0.54,775.15,0.9
2025-05-07,5,2025,Mill B,Timber Premium,675.4,607.8,1.28,1044.92,0.899911163754812
2025-05-08,5,2025,Mill B,Timber Premium,660.2,594.2,1.45,842.0,0.9000302938503484
2025-05-09,5,2025,Mill B,Timber Premium,685.4,616.9,1.47,822.46,0.9000583600817041
2025-05-10,5,2025,Mill B,Timber Premium,636.0,572.4,0.79,889.27,0.8999999999999999
2025-05-11,5,2025,Mill B,Timber Premium,760.0,684.0,0.41,1018.99,0.9
2025-05-12,5,2025,Mill B,Timber Premium,804.8,724.3,1.74,1020.08,0.8999751491053678
2025-05-13,5,2025,Mill B,Timber Premium,758.0,682.2,1.18,1119.85,0.9
2025-05-14,5,2025,Mill B,Timber Premium,691.8,622.6,0.66,993.81,0.8999710899103788
2025-05-15,5,2025,Mill B,Timber Premium,711.9,640.7,0.51,1013.85,0.8999859530832983
2025-05-16,5,2025,Mill B,Timber Premium,654.2,588.8,1.13,871.28,0.9000305716906144
2025-05-17,5,2025,Mill B,Timber Premium,663.2,596.8,0.31,787.38,0.8998793727382387
2025-05-18,5,2025,Mill B,Timber Premium,739.8,665.8,0.81,952.31,0.8999729656663963
2025-05-19,5,2025,Mill B,Timber Premium,661.1,595.0,1.08,898.02,0.9000151263046438
2025-05-20,5,2025,Mill B,Timber Premium,832.0,748.8,1.85,1078.59,0.8999999999999999
2025-05-21,5,2025,Mill B,Timber Premium,717.0,645.3,1.78,957.75,0.8999999999999999
2025-05-22,5,2025,Mill B,Timber Premium,676.5,608.9,1.24,871.15,0.9000739098300073
2025-05-23,5,2025,Mill B,Timber Premium,745.8,671.2,0.98,939.43,0.899973183159024
2025-05-24,5,2025,Mill B,Timber Premium,790.2,711.2,0.89,1073.29,0.9000253100480891
2025-05-25,5,2025,Mill B,Timber Premium,751.4,676.3,1.46,1035.36,0.9000532339632685
2025-05-26,5,2025,Mill B,Timber Premium,712.5,641.3,0.67,956.57,0.9000701754385965
2025-05-27,5,2025,Mill B,Timber Premium,744.1,669.7,2.37,1012.75,0.9000134390538906
2025-05-28,5,2025,Mill B,Timber Premium,654.7,589.2,0.87,909.09,0.8999541774858714
2025-05-29,5,2025,Mill B,Timber Premium,692.0,622.8,1.26,936.48,0.8999999999999999
2025-05-30,5,2025,Mill B,Timber Premium,615.3,553.8,0.68,839.61,0.9000487567040468
2025-05-31,5,2025,Mill B,Timber Premium,695.1,625.6,0.74,1001.18,0.9000143864192203
2025-06-01,6,2025,Mill B,Timber Premium,440.1,396.0,0.92,657.34,0.8997955010224948
2025-06-02,6,2025,Mill B,Timber Premium,530.2,477.2,0.32,629.2,0.900037721614485
2025-06-03,6,2025,Mill B,Timber Premium,579.7,521.8,0.41,828.91,0.9001207521131618
2025-06-04,6,2025,Mill B,Timber Premium,485.5,437.0,1.34,672.77,0.9001029866117405
2025-06-05,6,2025,Mill B,Timber Premium,458.5,412.6,0.22,611.93,0.8998909487459106
2025-06-06,6,2025,Mill B,Timber Premium,529.3,476.4,1.34,702.09,0.9000566786321557
2025-06-07,6,2025,Mill B,Timber Premium,485.5,437.0,1.45,626.19,0.9001029866117405
2025-06-08,6,2025,Mill B,Timber Premium,531.7,478.5,0.7,679.18,0.8999435772051908
2025-06-09,6,2025,Mill B,Timber Premium,538.7,484.9,1.15,713.52,0.900129942454056
2025-06-10,6,2025,Mill B,Timber Premium,450.3,405.2,0.97,633.98,0.8998445480790583
2025-06-11,6,2025,Mill B,Timber Premium,471.6,424.4,6.01,607.56,0.8999151823579303
2025-06-12,6,2025,Mill B,Timber Premium,441.0,396.9,1.67,621.92,0.8999999999999999
2025-06-13,6,2025,Mill B,Timber Premium,482.3,434.1,0.99,634.75,0.9000622019489944
2025-06-14,6,2025,Mill B,Timber Premium,462.9,416.6,0.07,644.85,0.8999783970620006
2025-06-15,6,2025,Mill B,Timber Premium,523.2,470.9,0.93,741.35,0.9000382262996941
2025-06-16,6,2025,Mill B,Timber Premium,490.2,441.2,1.02,733.71,0.9000407996736026
2025-06-17,6,2025,Mill B,Timber Premium,488.3,439.5,0.9,593.19,0.9000614376407946
2025-06-18,6,2025,Mill B,Timber Premium,506.1,455.5,0.18,644.29,0.9000197589409207
2025-06-19,6,2025,Mill B,Timber Premium,455.8,410.2,1.0,573.0,0.8999561211057481
2025-06-20,6,2025,Mill B,Timber Premium,544.9,490.5,0.89,648.55,0.9001651679207194
2025-06-21,6,2025,Mill B,Timber Premium,490.8,441.8,0.6,657.34,0.9001629991850041
2025-06-22,6,2025,Mill B,Timber Premium,415.9,374.3,0.55,544.24,0.8999759557585959
2025-06-23,6,2025,Mill B,Timber Premium,604.0,543.6,5.99,773.31,0.9
2025-06-24,6,2025,Mill B,Timber Premium,546.6,491.9,0.2,704.44,0.8999268203439443
2025-06-25,6,2025,Mill B,Timber Premium,466.2,419.6,1.31,691.02,0.9000429000429001
2025-06-26,6,2025,Mill B,Timber Premium,508.2,457.4,0.2,673.77,0.9000393545848091
2025-06-27,6,2025,Mill B,Timber Premium,557.9,502.1,0.79,785.78,0.8999820756407959
2025-06-28,6,2025,Mill B,Timber Premium,480.8,432.8,0.56,596.84,0.9001663893510815
2025-06-29,6,2025,Mill B,Timber Premium,473.7,426.3,0.78,564.66,0.8999366687777075
2025-06-30,6,2025,Mill B,Timber Premium,517.3,465.5,2.17,620.45,0.8998646820027064
2025-07-01,7,2025,Mill B,Timber Premium,496.4,446.7,1.51,727.37,0.8998791297340855
2025-07-02,7,2025,Mill B,Timber Premium,475.4,427.9,1.61,573.46,0.9000841396718553
2025-07-03,7,2025,Mill B,Timber Premium,430.0,387.0,2.44,691.63,0.9
2025-07-04,7,2025,Mill B,Timber Premium,634.4,571.0,0.86,873.05,0.900063051702396
2025-07-05,7,2025,Mill B,Timber Premium,494.7,445.2,0.56,686.01,0.8999393571861735
2025-07-06,7,2025,Mill B,Timber Premium,588.3,529.5,2.14,777.09,0.9000509943906171
2025-07-07,7,2025,Mill B,Timber Premium,548.9,494.0,1.55,648.59,0.8999817817453089
2025-07-08,7,2025,Mill B,Timber Premium,492.6,443.4,0.2,685.24,0.9001218026796589
2025-07-09,7,2025,Mill B,Timber Premium,483.1,434.8,0.73,681.46,0.9000206996481059
2025-07-10,7,2025,Mill B,Timber Premium,516.1,464.5,1.16,632.76,0.900019376089905
2025-07-11,7,2025,Mill B,Timber Premium,467.9,421.1,0.8,641.3,0.899978627911947
2025-07-12,7,2025,Mill B,Timber Premium,473.5,426.1,1.25,644.9,0.8998944033790919
2025-07-13,7,2025,Mill B,Timber Premium,503.9,453.5,0.09,714.92,0.8999801547926176
2025-07-14,7,2025,Mill B,Timber Premium,503.2,452.8,0.44,687.44,0.8998410174880763
2025-07-15,7,2025,Mill B,Timber Premium,393.7,354.4,0.24,512.06,0.9001778003556007
2025-07-16,7,2025,Mill B,Timber Premium,492.5,443.2,1.16,549.8,0.8998984771573604
2025-07-17,7,2025,Mill B,Timber Premium,475.2,427.7,0.92,634.34,0.9000420875420876
2025-07-18,7,2025,Mill B,Timber Premium,465.2,418.7,0.69,583.49,0.900042992261393
2025-07-19,7,2025,Mill B,Timber Premium,535.5,482.0,1.18,737.62,0.900093370681606
2025-07-20,7,2025,Mill B,Timber Premium,427.7,384.9,1.24,584.03,0.8999298573766659
2025-07-21,7,2025,Mill B,Timber Premium,500.9,450.8,0.97,717.97,0.8999800359353165
2025-07-22,7,2025,Mill B,Timber Premium,507.9,457.1,0.74,712.44,0.8999803110848593
2025-07-23,7,2025,Mill B,Timber Premium,484.4,436.0,6.15,629.03,0.9000825763831545
2025-07-24,7,2025,Mill B,Timber Premium,490.7,441.6,0.72,589.25,0.8999388628489913
2025-07-25,7,2025,Mill B,Timber Premium,540.4,486.4,1.06,689.83,0.9000740192450037
2025-07-26,7,2025,Mill B,Timber Premium,413.8,372.4,1.14,508.29,0.8999516674722087
2025-07-27,7,2025,Mill B,Timber Premium,500.8,450.7,1.43,768.89,0.8999600638977635
2025-07-28,7,2025,Mill B,Timber Premium,474.3,426.8,0.82,620.05,0.8998524140839131
2025-07-29,7,2025,Mill B,Timber Premium,416.8,375.1,0.95,531.04,0.8999520153550864
2025-07-30,7,2025,Mill B,Timber Premium,462.9,416.6,0.02,575.84,0.8999783970620006
2025-07-31,7,2025,Mill B,Timber Premium,485.1,436.6,1.05,652.84,0.9000206143063286
2025-08-01,8,2025,Mill B,Timber Premium,544.1,489.7,1.44,724.37,0.9000183789744531
2025-08-02,8,2025,Mill B,Timber Premium,452.4,407.1,2.18,653.38,0.8998673740053051
2025-08-03,8,2025,Mill B,Timber Premium,587.0,528.3,2.02,855.62,0.8999999999999999
2025-08-04,8,2025,Mill B,Timber Premium,479.3,431.4,1.24,675.98,0.9000625912789484
2025-08-05,8,2025,Mill B,Timber Premium,509.0,458.1,0.99,743.81,0.9
2025-08-06,8,2025,Mill B,Timber Premium,479.8,431.9,2.18,624.23,0.9001667361400583
2025-08-07,8,2025,Mill B,Timber Premium,521.6,469.4,1.45,722.22,0.8999233128834355
2025-08-08,8,2025,Mill B,Timber Premium,450.4,405.4,0.7,619.44,0.900088809946714
2025-08-09,8,2025,Mill B,Timber Premium,569.7,512.7,1.89,770.67,0.8999473407056345
2025-08-10,8,2025,Mill B,Timber Premium,520.7,468.6,1.13,773.88,0.8999423852506241
2025-08-11,8,2025,Mill B,Timber Premium,425.8,383.2,0.35,615.09,0.8999530295913574
2025-08-12,8,2025,Mill B,Timber Premium,500.7,450.6,0.94,650.83,0.8999400838825645
2025-08-13,8,2025,Mill B,Timber Premium,496.8,447.2,0.84,675.84,0.9001610305958132
2025-08-14,8,2025,Mill B,Timber Premium,429.8,386.8,1.67,534.45,0.899953466728711
2025-08-15,8,2025,Mill B,Timber Premium,494.1,444.7,1.12,641.46,0.9000202388180529
2025-08-16,8,2025,Mill B,Timber Premium,496.4,446.8,1.18,695.01,0.9000805801772764
2025-08-17,8,2025,Mill B,Timber Premium,554.7,499.2,0.47,692.61,0.899945916711736
2025-08-18,8,2025,Mill B,Timber Premium,477.1,429.4,0.95,589.62,0.9000209599664639
2025-08-19,8,2025,Mill B,Timber Premium,458.2,412.4,0.85,626.36,0.9000436490615451
2025-08-20,8,2025,Mill B,Timber Premium,453.3,408.0,0.79,698.29,0.900066181336863
2025-08-21,8,2025,Mill B,Timber Premium,558.1,502.3,0.33,787.58,0.9000179179358537
2025-08-22,8,2025,Mill B,Timber Premium,475.4,427.9,0.83,611.35,0.9000841396718553
2025-08-23,8,2025,Mill B,Timber Premium,515.2,463.7,0.14,705.85,0.9000388198757763
2025-08-24,8,2025,Mill B,Timber Premium,535.4,481.9,1.19,756.47,0.9000747104968247
2025-08-25,8,2025,Mill B,Timber Premium,550.1,495.1,1.22,826.32,0.9000181785129976
2025-08-26,8,2025,Mill B,Timber Premium,474.9,427.4,1.54,675.99,0.8999789429353549
2025-08-27,8,2025,Mill B,Timber Premium,534.0,480.6,1.02,725.71,0.9
2025-08-28,8,2025,Mill B,Timber Premium,473.5,426.1,0.88,581.8,0.8998944033790919
2025-08-29,8,2025,Mill B,Timber Premium,484.6,436.2,1.17,679.81,0.9001238134543953
2025-08-30,8,2025,Mill B,Timber Premium,462.5,416.3,1.87,652.75,0.9001081081081082
2025-08-31,8,2025,Mill B,Timber Premium,549.8,494.8,0.89,675.47,0.8999636231356858
2025-09-01,9,2025,Mill B,Timber Premium,755.5,679.9,1.27,1111.6,0.8999338186631369
2025-09-02,9,2025,Mill B,Timber Premium,709.8,638.9,0.96,962.61,0.9001127078050155
2025-09-03,9,2025,Mill B,Timber Premium,670.1,603.1,0.77,888.85,0.9000149231457991
2025-09-04,9,2025,Mill B,Timber Premium,726.0,653.4,0.78,989.63,0.9
2025-09-05,9,2025,Mill B,Timber Premium,740.1,666.1,0.8,969.91,0.9000135116876098
2025-09-06,9,2025,Mill B,Timber Premium,631.8,568.6,0.0,876.31,0.899968344412789
2025-09-07,9,2025,Mill B,Timber Premium,627.0,564.3,0.36,818.59,0.8999999999999999
2025-09-08,9,2025,Mill B,Timber Premium,634.6,571.1,0.94,890.76,0.8999369681689253
2025-09-09,9,2025,Mill B,Timber Premium,745.7,671.1,0.0,1017.28,0.8999597693442403
2025-09-10,9,2025,Mill B,Timber Premium,638.8,574.9,0.55,886.45,0.8999686912961804
2025-09-11,9,2025,Mill B,Timber Premium,698.1,628.3,1.64,868.26,0.90001432459533
2025-09-12,9,2025,Mill B,Timber Premium,683.0,614.7,1.09,991.55,0.9
2025-09-13,9,2025,Mill B,Timber Premium,695.4,625.9,1.31,890.9,0.9000575208513086
2025-09-14,9,2025,Mill B,Timber Premium,745.7,671.2,0.22,1033.69,0.9000938715301059
2025-09-15,9,2025,Mill B,Timber Premium,749.7,674.7,0.83,948.32,0.8999599839935974
2025-09-16,9,2025,Mill B,Timber Premium,644.2,579.8,1.79,790.71,0.9000310462589257
