date_key,site_key,product_key,input_volume_m3,output_volume_m3,downtime_hours,shift_hours,energy_kwh
20240629,4,3,486.3,437.7,0.42,24,630.05
20240630,4,3,491.4,442.3,5.52,24,703.4
20240701,4,3,475.8,428.2,0.57,24,559.82
20240702,4,3,481.8,433.6,1.04,24,689.26
20240703,4,3,463.0,416.7,0.29,24,603.62
20240704,4,3,607.9,547.1,0.93,24,865.17
20240705,4,3,540.4,486.4,0.34,24,695.54
20240706,4,3,521.6,469.4,0.0,24,704.38
20240707,4,3,399.0,359.1,0.9,24,594.42
20240708,4,3,510.4,459.3,1.61,24,722.23
20240709,4,3,352.5,317.3,1.77,24,525.88
20240710,4,3,522.6,470.3,0.69,24,672.12
20240711,4,3,522.1,469.9,0.64,24,691.93
20240712,4,3,558.7,502.8,1.07,24,772.54
20240713,4,3,472.5,425.2,0.41,24,633.37
20240714,4,3,468.0,421.2,0.35,24,595.41
20240715,4,3,472.1,424.9,1.25,24,636.29
20240716,4,3,485.2,436.6,1.05,24,586.43
20240717,4,3,493.2,443.9,0.69,24,636.93
20240718,4,3,505.5,455.0,0.87,24,710.12
20240719,4,3,487.4,438.7,0.98,24,677.01
20240720,4,3,568.3,511.5,1.1,24,888.67
20240721,4,3,573.2,515.9,1.22,24,855.83
20240722,4,3,489.0,440.1,1.33,24,692.61
20240723,4,3,447.2,402.5,0.0,24,609.45
20240724,4,3,510.3,459.3,1.1,24,637.29
20240725,4,3,533.7,480.4,1.04,24,724.24
20240726,4,3,494.8,445.3,2.2,24,684.38
20240727,4,3,541.9,487.7,1.51,24,766.21
20240728,4,3,445.3,400.8,0.86,24,572.09
20240729,4,3,543.3,489.0,0.76,24,751.74
20240730,4,3,498.4,448.6,0.21,24,634.87
20240731,4,3,497.9,448.1,1.02,24,692.48
20240801,4,3,426.3,383.7,1.15,24,585.51
20240802,4,3,470.0,423.0,0.51,24,578.1
20240803,4,3,512.8,461.5,0.66,24,655.11
20240804,4,3,517.0,465.3,1.29,24,681.23
20240805,4,3,474.6,427.1,0.8,24,671.22
20240806,4,3,439.9,395.9,0.98,24,613.43
20240807,4,3,490.2,441.1,1.2,24,623.98
20240808,4,3,434.8,391.3,1.38,24,583.18
20240809,4,3,595.8,536.2,0.84,24,806.11
20240810,4,3,438.7,394.8,0.71,24,632.71
20240811,4,3,529.3,476.3,0.88,24,730.03
20240812,4,3,447.3,402.6,0.21,24,585.1
20240813,4,3,569.9,513.0,1.98,24,810.58
20240814,4,3,518.5,466.6,1.23,24,727.48
20240815,4,3,421.5,379.3,1.75,24,547.36
20240816,4,3,523.3,471.0,0.0,24,724.6
20240817,4,3,584.0,525.6,1.17,24,736.91
20240818,4,3,478.5,430.6,1.35,24,620.74
20240819,4,3,463.9,417.5,1.31,24,694.6
20240820,4,3,535.4,481.8,0.34,24,764.87
20240821,4,3,500.5,450.5,0.32,24,762.41
20240822,4,3,500.0,450.0,0.85,24,658.32
20240823,4,3,417.0,375.3,1.26,24,605.4
20240824,4,3,572.9,515.6,1.2,24,743.23
20240825,4,3,568.1,511.3,0.5,24,804.09
20240826,4,3,441.0,396.9,0.93,24,504.94
20240827,4,3,424.8,382.4,1.61,24,529.48
20240828,4,3,504.3,453.8,0.53,24,711.78
20240829,4,3,548.1,493.3,0.85,24,735.52
20240830,4,3,480.4,432.3,2.17,24,639.81
20240831,4,3,494.1,444.7,2.12,24,707.49
20240901,4,3,777.0,699.3,0.3,24,1043.26
20240902,4,3,638.2,574.4,1.65,24,781.99
20240903,4,3,769.6,692.7,0.49,24,1047.64
20240904,4,3,707.8,637.0,1.74,24,818.81
20240905,4,3,712.8,641.5,0.96,24,965.2
20240906,4,3,665.4,598.9,1.16,24,977.81
20240907,4,3,748.4,673.5,1.27,24,1012.26
20240908,4,3,730.7,657.6,5.97,24,963.7
20240909,4,3,625.5,563.0,0.51,24,864.72
20240910,4,3,636.5,572.8,1.22,24,940.08
20240911,4,3,715.7,644.1,1.82,24,903.74
20240912,4,3,619.9,557.9,0.0,24,828.99
20240913,4,3,701.1,631.0,0.96,24,961.56
20240914,4,3,708.2,637.4,0.93,24,843.64
20240915,4,3,719.2,647.3,0.23,24,994.34
20240916,4,3,695.9,626.3,0.96,24,930.35
20240917,4,3,763.3,686.9,0.69,24,1029.49
20240918,4,3,693.5,624.1,1.21,24,980.38
20240919,4,3,691.1,622.0,6.39,24,923.88
20240920,4,3,658.1,592.3,0.83,24,787.61
20240921,4,3,799.9,719.9,0.6,24,1172.29
20240922,4,3,759.9,683.9,0.67,24,1113.7
20240923,4,3,706.0,635.4,0.86,24,1203.6
20240924,4,3,692.2,623.0,0.49,24,1001.71
20240925,4,3,653.7,588.4,1.07,24,901.86
20240926,4,3,732.8,659.5,1.86,24,997.18
20240927,4,3,744.3,669.8,1.34,24,1012.42
20240928,4,3,698.9,629.0,0.88,24,953.63
20240929,4,3,717.7,645.9,1.45,24,982.65
20240930,4,3,740.4,666.4,1.04,24,984.41
20241001,4,3,756.5,680.9,1.29,24,1007.35
20241002,4,3,701.3,631.2,0.22,24,985.29
20241003,4,3,653.9,588.5,5.59,24,828.05
20241004,4,3,730.6,657.6,1.55,24,973.31
20241005,4,3,718.4,646.6,1.43,24,995.42
20241006,4,3,705.1,634.6,1.09,24,892.2
20241007,4,3,723.6,651.2,0.3,24,1051.37
20241008,4,3,640.3,576.3,0.93,24,861.25
20241009,4,3,657.5,591.8,0.85,24,923.33
20241010,4,3,753.1,677.8,1.19,24,1013.26
20241011,4,3,762.0,685.8,0.9,24,1014.19
20241012,4,3,753.9,678.5,0.68,24,1102.14
20241013,4,3,733.5,660.2,0.85,24,974.98
20241014,4,3,739.7,665.8,0.83,24,988.91
20241015,4,3,740.5,666.5,1.78,24,1079.48
20241016,4,3,696.5,626.8,1.17,24,913.1
20241017,4,3,663.8,597.5,1.05,24,910.16
20241018,4,3,625.9,563.3,0.91,24,858.32
20241019,4,3,717.2,645.4,1.61,24,982.15
20241020,4,3,742.8,668.5,1.51,24,1010.1
20241021,4,3,753.0,677.7,0.99,24,1048.62
20241022,4,3,676.8,609.2,0.94,24,911.35
20241023,4,3,646.4,581.8,0.19,24,863.27
20241024,4,3,618.7,556.9,2.42,24,806.74
20241025,4,3,647.7,582.9,1.05,24,984.81
20241026,4,3,686.9,618.2,0.68,24,916.33
20241027,4,3,695.3,625.8,1.86,24,931.15
20241028,4,3,748.7,673.9,1.27,24,1086.09
20241029,4,3,661.6,595.4,5.68,24,861.08
20241030,4,3,766.3,689.7,0.55,24,1087.35
20241031,4,3,694.6,625.1,1.02,24,916.82
20241101,4,3,721.5,649.3,1.27,24,964.98
20241102,4,3,688.2,619.3,0.76,24,915.38
20241103,4,3,730.1,657.1,1.54,24,983.05
20241104,4,3,686.6,617.9,0.47,24,897.7
20241105,4,3,767.3,690.5,1.06,24,1110.36
20241106,4,3,648.8,583.9,0.79,24,980.14
20241107,4,3,691.1,622.0,1.68,24,958.18
20241108,4,3,688.1,619.3,0.65,24,837.42
20241109,4,3,647.5,582.8,0.52,24,806.56
20241110,4,3,750.8,675.8,0.31,24,1074.22
20241111,4,3,816.5,734.8,1.52,24,1066.0
20241112,4,3,666.8,600.1,0.98,24,853.73
20241113,4,3,793.1,713.8,0.56,24,1128.76
20241114,4,3,647.7,582.9,0.79,24,948.37
20241115,4,3,628.8,565.9,1.2,24,946.75
20241116,4,3,762.6,686.3,0.77,24,982.91
20241117,4,3,680.1,612.1,0.96,24,1024.97
20241118,4,3,810.4,729.4,1.52,24,886.37
20241119,4,3,783.6,705.2,0.95,24,1178.35
20241120,4,3,675.9,608.3,0.63,24,961.45
20241121,4,3,800.4,720.4,0.85,24,986.17
20241122,4,3,680.7,612.6,1.66,24,898.55
20241123,4,3,695.4,625.8,0.97,24,1046.46
20241124,4,3,732.8,659.5,0.42,24,875.3
20241125,4,3,796.2,716.6,0.91,24,1083.44
20241126,4,3,703.5,633.2,1.46,24,898.64
20241127,4,3,755.4,679.9,6.24,24,1081.71
20241128,4,3,609.6,548.7,0.91,24,832.62
20241129,4,3,652.1,586.9,1.39,24,901.2
20241130,4,3,739.6,665.6,0.4,24,1006.69
20241201,4,3,763.2,686.8,0.54,24,937.39
20241202,4,3,837.7,753.9,0.15,24,1080.73
20241203,4,3,881.6,793.4,1.62,24,1002.57
20241204,4,3,830.1,747.0,1.31,24,1235.2
20241205,4,3,893.2,803.9,0.21,24,1148.33
20241206,4,3,878.7,790.8,1.01,24,1230.85
20241207,4,3,785.0,706.5,0.21,24,1020.77
20241208,4,3,866.8,780.1,0.78,24,1140.83
20241209,4,3,843.5,759.1,0.82,24,1143.0
20241210,4,3,751.0,675.9,1.04,24,1064.61
20241211,4,3,907.9,817.2,1.07,24,1204.28
20241212,4,3,925.5,832.9,0.47,24,1166.86
20241213,4,3,889.5,800.5,0.51,24,1221.73
20241214,4,3,809.0,728.1,1.71,24,1060.85
20241215,4,3,906.2,815.5,1.56,24,1176.07
20241216,4,3,821.0,738.9,0.83,24,1069.89
20241217,4,3,921.6,829.4,6.17,24,1358.02
20241218,4,3,854.6,769.2,1.06,24,1119.05
20241219,4,3,913.1,821.8,0.75,24,1213.78
20241220,4,3,812.4,731.2,1.83,24,1091.74
20241221,4,3,785.7,707.2,1.29,24,905.54
20241222,4,3,845.9,761.3,0.89,24,1132.54
20241223,4,3,819.9,737.9,1.61,24,1007.9
20241224,4,3,836.4,752.7,1.66,24,1257.0
20241225,4,3,813.3,732.0,0.92,24,1161.15
20241226,4,3,882.7,794.4,1.44,24,1196.66
20241227,4,3,865.2,778.7,2.22,24,1269.14
20241228,4,3,910.4,819.3,5.7,24,1189.56
20241229,4,3,772.9,695.6,1.17,24,1155.65
20241230,4,3,834.1,750.7,0.08,24,1234.87
20241231,4,3,903.9,813.5,0.73,24,1333.97
20250101,4,3,757.7,681.9,0.35,24,1005.29
20250102,4,3,861.9,775.7,1.21,24,1104.39
20250103,4,3,854.0,768.6,1.48,24,1219.91
20250104,4,3,851.8,766.7,1.77,24,1147.6
20250105,4,3,776.4,698.8,1.52,24,993.05
20250106,4,3,775.8,698.2,1.32,24,1034.22
20250107,4,3,795.9,716.3,0.5,24,1137.0
20250108,4,3,843.7,759.3,0.36,24,1293.19
20250109,4,3,813.0,731.7,0.63,24,1093.05
20250110,4,3,787.5,708.8,0.64,24,1098.55
20250111,4,3,921.1,829.0,1.03,24,1194.17
20250112,4,3,879.1,791.2,1.08,24,1176.65
20250113,4,3,833.8,750.4,1.35,24,1172.82
20250114,4,3,699.1,629.2,0.0,24,878.31
20250115,4,3,728.1,655.3,0.88,24,972.85
20250116,4,3,891.2,802.1,1.15,24,1219.94
20250117,4,3,835.1,751.5,1.13,24,1172.47
20250118,4,3,803.1,722.8,1.32,24,1179.63
20250119,4,3,808.8,727.9,1.4,24,1084.83
20250120,4,3,912.9,821.6,0.87,24,1237.64
20250121,4,3,824.5,742.0,1.83,24,1110.02
20250122,4,3,797.9,718.1,0.6,24,1044.38
20250123,4,3,902.1,811.8,1.08,24,1270.55
20250124,4,3,794.3,714.9,0.41,24,1094.69
20250125,4,3,896.4,806.8,1.79,24,1233.71
20250126,4,3,846.2,761.6,1.21,24,1089.4
20250127,4,3,812.0,730.8,1.83,24,1096.65
20250128,4,3,763.8,687.5,1.78,24,1007.52
20250129,4,3,899.0,809.1,0.79,24,1299.47
20250130,4,3,822.4,740.2,1.64,24,1104.02
20250131,4,3,788.4,709.5,0.28,24,936.52
20250201,4,3,896.7,807.0,0.73,24,1304.52
20250202,4,3,848.4,763.6,0.11,24,1032.81
20250203,4,3,818.0,736.2,0.31,24,1155.08
20250204,4,3,842.2,757.9,0.9,24,1217.15
20250205,4,3,813.7,732.4,1.99,24,1225.92
20250206,4,3,808.4,727.6,1.44,24,916.34
20250207,4,3,944.7,850.2,0.98,24,1309.93
20250208,4,3,847.2,762.5,1.58,24,1087.62
20250209,4,3,786.2,707.6,1.13,24,1144.5
20250210,4,3,785.3,706.8,1.0,24,1043.57
20250211,4,3,809.4,728.5,1.37,24,1097.68
20250212,4,3,789.9,710.9,0.77,24,1072.78
20250213,4,3,815.7,734.2,0.98,24,1094.84
20250214,4,3,973.7,876.4,0.96,24,1410.96
20250215,4,3,801.3,721.2,0.9,24,1084.15
20250216,4,3,798.2,718.4,1.87,24,1018.14
20250217,4,3,861.5,775.4,1.62,24,1029.22
20250218,4,3,902.8,812.5,1.82,24,1055.91
20250219,4,3,786.7,708.1,1.73,24,932.36
20250220,4,3,846.3,761.7,1.83,24,1116.4
20250221,4,3,823.6,741.2,1.19,24,1267.7
20250222,4,3,807.8,727.0,0.0,24,1087.84
20250223,4,3,850.2,765.2,0.31,24,1204.99
20250224,4,3,787.2,708.5,0.79,24,1009.32
20250225,4,3,895.8,806.2,0.23,24,1204.8
20250226,4,3,885.9,797.3,0.8,24,1319.52
20250227,4,3,819.1,737.2,5.5,24,1160.66
20250228,4,3,823.4,741.0,1.02,24,1119.1
20250301,4,3,697.2,627.5,1.51,24,969.08
20250302,4,3,638.1,574.3,1.36,24,808.42
20250303,4,3,739.0,665.1,0.48,24,1111.8
20250304,4,3,576.6,518.9,0.88,24,737.08
20250305,4,3,593.6,534.2,0.19,24,737.77
20250306,4,3,646.6,581.9,0.09,24,821.7
20250307,4,3,655.5,590.0,0.47,24,867.72
20250308,4,3,651.7,586.5,1.56,24,908.04
20250309,4,3,701.5,631.4,0.0,24,1003.17
20250310,4,3,689.2,620.3,0.84,24,956.12
20250311,4,3,628.0,565.2,1.45,24,824.63
20250312,4,3,849.2,764.3,1.93,24,1183.16
20250313,4,3,748.9,674.0,1.16,24,994.42
20250314,4,3,822.5,740.2,0.07,24,1093.44
20250315,4,3,692.4,623.2,1.01,24,981.02
20250316,4,3,692.4,623.1,0.91,24,1022.49
20250317,4,3,731.8,658.6,2.06,24,991.88
20250318,4,3,744.9,670.4,5.44,24,964.06
20250319,4,3,769.7,692.7,1.56,24,1043.94
20250320,4,3,652.8,587.5,1.67,24,711.41
20250321,4,3,724.2,651.8,1.82,24,1047.06
20250322,4,3,734.2,660.8,1.81,24,977.52
20250323,4,3,754.7,679.2,1.37,24,1049.08
20250324,4,3,772.6,695.3,1.7,24,938.22
20250325,4,3,705.1,634.6,0.62,24,1051.61
20250326,4,3,739.5,665.5,1.24,24,1101.28
20250327,4,3,677.8,610.0,0.71,24,963.27
20250328,4,3,766.3,689.7,1.44,24,1177.29
20250329,4,3,655.1,589.6,0.81,24,884.48
20250330,4,3,770.1,693.1,1.26,24,998.53
20250331,4,3,667.4,600.6,1.3,24,845.78
20250401,4,3,629.8,566.8,0.41,24,955.93
20250402,4,3,731.6,658.4,0.41,24,1091.35
20250403,4,3,677.2,609.5,0.95,24,844.41
20250404,4,3,687.8,619.0,0.12,24,1008.64
20250405,4,3,698.6,628.7,1.31,24,815.82
20250406,4,3,600.1,540.1,1.0,24,817.08
20250407,4,3,716.7,645.0,0.3,24,876.73
20250408,4,3,756.2,680.6,1.61,24,1158.61
20250409,4,3,758.3,682.5,0.86,24,974.96
20250410,4,3,698.8,628.9,0.42,24,958.37
20250411,4,3,632.3,569.1,0.55,24,837.83
20250412,4,3,742.2,667.9,1.0,24,936.51
20250413,4,3,616.4,554.8,1.19,24,952.78
20250414,4,3,639.7,575.7,0.54,24,908.22
20250415,4,3,754.1,678.7,1.01,24,997.14
20250416,4,3,705.7,635.1,0.47,24,870.27
20250417,4,3,738.1,664.3,1.62,24,1009.06
20250418,4,3,701.9,631.7,1.6,24,921.6
20250419,4,3,615.8,554.2,1.61,24,883.99
20250420,4,3,678.3,610.4,1.64,24,929.67
20250421,4,3,675.6,608.0,1.04,24,942.96
20250422,4,3,754.1,678.7,1.06,24,1008.97
20250423,4,3,687.2,618.5,1.62,24,832.06
20250424,4,3,725.0,652.5,1.28,24,984.29
20250425,4,3,698.7,628.8,1.86,24,973.58
20250426,4,3,679.4,611.5,1.7,24,905.23
20250427,4,3,632.1,568.9,0.8,24,808.02
20250428,4,3,691.7,622.5,1.19,24,944.74
20250429,4,3,672.2,604.9,0.9,24,849.53
20250430,4,3,721.1,649.0,1.12,24,871.79
20250501,4,3,646.4,581.8,1.69,24,960.6
20250502,4,3,625.8,563.2,1.18,24,853.75
20250503,4,3,779.7,701.7,0.87,24,1079.78
20250504,4,3,763.0,686.7,0.68,24,1144.58
20250505,4,3,652.0,586.8,1.64,24,898.11
20250506,4,3,640.0,576.0,0.54,24,775.15
20250507,4,3,675.4,607.8,1.28,24,1044.92
20250508,4,3,660.2,594.2,1.45,24,842.0
20250509,4,3,685.4,616.9,1.47,24,822.46
20250510,4,3,636.0,572.4,0.79,24,889.27
20250511,4,3,760.0,684.0,0.41,24,1018.99
20250512,4,3,804.8,724.3,1.74,24,1020.08
20250513,4,3,758.0,682.2,1.18,24,1119.85
20250514,4,3,691.8,622.6,0.66,24,993.81
20250515,4,3,711.9,640.7,0.51,24,1013.85
20250516,4,3,654.2,588.8,1.13,24,871.28
20250517,4,3,663.2,596.8,0.31,24,787.38
20250518,4,3,739.8,665.8,0.81,24,952.31
20250519,4,3,661.1,595.0,1.08,24,898.02
20250520,4,3,832.0,748.8,1.85,24,1078.59
20250521,4,3,717.0,645.3,1.78,24,957.75
20250522,4,3,676.5,608.9,1.24,24,871.15
20250523,4,3,745.8,671.2,0.98,24,939.43
20250524,4,3,790.2,711.2,0.89,24,1073.29
20250525,4,3,751.4,676.3,1.46,24,1035.36
20250526,4,3,712.5,641.3,0.67,24,956.57
20250527,4,3,744.1,669.7,2.37,24,1012.75
20250528,4,3,654.7,589.2,0.87,24,909.09
20250529,4,3,692.0,622.8,1.26,24,936.48
20250530,4,3,615.3,553.8,0.68,24,839.61
20250531,4,3,695.1,625.6,0.74,24,1001.18
20250601,4,3,440.1,396.0,0.92,24,657.34
20250602,4,3,530.2,477.2,0.32,24,629.2
20250603,4,3,579.7,521.8,0.41,24,828.91
20250604,4,3,485.5,437.0,1.34,24,672.77
20250605,4,3,458.5,412.6,0.22,24,611.93
20250606,4,3,529.3,476.4,1.34,24,702.09
20250607,4,3,485.5,437.0,1.45,24,626.19
20250608,4,3,531.7,478.5,0.7,24,679.18
20250609,4,3,538.7,484.9,1.15,24,713.52
20250610,4,3,450.3,405.2,0.97,24,633.98
20250611,4,3,471.6,424.4,6.01,24,607.56
20250612,4,3,441.0,396.9,1.67,24,621.92
20250613,4,3,482.3,434.1,0.99,24,634.75
20250614,4,3,462.9,416.6,0.07,24,644.85
20250615,4,3,523.2,470.9,0.93,24,741.35
20250616,4,3,490.2,441.2,1.02,24,733.71
20250617,4,3,488.3,439.5,0.9,24,593.19
20250618,4,3,506.1,455.5,0.18,24,644.29
20250619,4,3,455.8,410.2,1.0,24,573.0
20250620,4,3,544.9,490.5,0.89,24,648.55
20250621,4,3,490.8,441.8,0.6,24,657.34
20250622,4,3,415.9,374.3,0.55,24,544.24
20250623,4,3,604.0,543.6,5.99,24,773.31
20250624,4,3,546.6,491.9,0.2,24,704.44
20250625,4,3,466.2,419.6,1.31,24,691.02
20250626,4,3,508.2,457.4,0.2,24,673.77
20250627,4,3,557.9,502.1,0.79,24,785.78
20250628,4,3,480.8,432.8,0.56,24,596.84
20250629,4,3,473.7,426.3,0.78,24,564.66
20250630,4,3,517.3,465.5,2.17,24,620.45
20250701,4,3,496.4,446.7,1.51,24,727.37
20250702,4,3,475.4,427.9,1.61,24,573.46
20250703,4,3,430.0,387.0,2.44,24,691.63
20250704,4,3,634.4,571.0,0.86,24,873.05
20250705,4,3,494.7,445.2,0.56,24,686.01
20250706,4,3,588.3,529.5,2.14,24,777.09
20250707,4,3,548.9,494.0,1.55,24,648.59
20250708,4,3,492.6,443.4,0.2,24,685.24
20250709,4,3,483.1,434.8,0.73,24,681.46
20250710,4,3,516.1,464.5,1.16,24,632.76
20250711,4,3,467.9,421.1,0.8,24,641.3
20250712,4,3,473.5,426.1,1.25,24,644.9
20250713,4,3,503.9,453.5,0.09,24,714.92
20250714,4,3,503.2,452.8,0.44,24,687.44
20250715,4,3,393.7,354.4,0.24,24,512.06
20250716,4,3,492.5,443.2,1.16,24,549.8
20250717,4,3,475.2,427.7,0.92,24,634.34
20250718,4,3,465.2,418.7,0.69,24,583.49
20250719,4,3,535.5,482.0,1.18,24,737.62
20250720,4,3,427.7,384.9,1.24,24,584.03
20250721,4,3,500.9,450.8,0.97,24,717.97
20250722,4,3,507.9,457.1,0.74,24,712.44
20250723,4,3,484.4,436.0,6.15,24,629.03
20250724,4,3,490.7,441.6,0.72,24,589.25
20250725,4,3,540.4,486.4,1.06,24,689.83
20250726,4,3,413.8,372.4,1.14,24,508.29
20250727,4,3,500.8,450.7,1.43,24,768.89
20250728,4,3,474.3,426.8,0.82,24,620.05
20250729,4,3,416.8,375.1,0.95,24,531.04
20250730,4,3,462.9,416.6,0.02,24,575.84
20250731,4,3,485.1,436.6,1.05,24,652.84
20250801,4,3,544.1,489.7,1.44,24,724.37
20250802,4,3,452.4,407.1,2.18,24,653.38
20250803,4,3,587.0,528.3,2.02,24,855.62
20250804,4,3,479.3,431.4,1.24,24,675.98
20250805,4,3,509.0,458.1,0.99,24,743.81
20250806,4,3,479.8,431.9,2.18,24,624.23
20250807,4,3,521.6,469.4,1.45,24,722.22
20250808,4,3,450.4,405.4,0.7,24,619.44
20250809,4,3,569.7,512.7,1.89,24,770.67
20250810,4,3,520.7,468.6,1.13,24,773.88
20250811,4,3,425.8,383.2,0.35,24,615.09
20250812,4,3,500.7,450.6,0.94,24,650.83
20250813,4,3,496.8,447.2,0.84,24,675.84
20250814,4,3,429.8,386.8,1.67,24,534.45
20250815,4,3,494.1,444.7,1.12,24,641.46
20250816,4,3,496.4,446.8,1.18,24,695.01
20250817,4,3,554.7,499.2,0.47,24,692.61
20250818,4,3,477.1,429.4,0.95,24,589.62
20250819,4,3,458.2,412.4,0.85,24,626.36
20250820,4,3,453.3,408.0,0.79,24,698.29
20250821,4,3,558.1,502.3,0.33,24,787.58
20250822,4,3,475.4,427.9,0.83,24,611.35
20250823,4,3,515.2,463.7,0.14,24,705.85
20250824,4,3,535.4,481.9,1.19,24,756.47
20250825,4,3,550.1,495.1,1.22,24,826.32
20250826,4,3,474.9,427.4,1.54,24,675.99
20250827,4,3,534.0,480.6,1.02,24,725.71
20250828,4,3,473.5,426.1,0.88,24,581.8
20250829,4,3,484.6,436.2,1.17,24,679.81
20250830,4,3,462.5,416.3,1.87,24,652.75
20250831,4,3,549.8,494.8,0.89,24,675.47
20250901,4,3,755.5,679.9,1.27,24,1111.6
20250902,4,3,709.8,638.9,0.96,24,962.61
20250903,4,3,670.1,603.1,0.77,24,888.85
20250904,4,3,726.0,653.4,0.78,24,989.63
20250905,4,3,740.1,666.1,0.8,24,969.91
20250906,4,3,631.8,568.6,0.0,24,876.31
20250907,4,3,627.0,564.3,0.36,24,818.59
20250908,4,3,634.6,571.1,0.94,24,890.76
20250909,4,3,745.7,671.1,0.0,24,1017.28
20250910,4,3,638.8,574.9,0.55,24,886.45
20250911,4,3,698.1,628.3,1.64,24,868.26
20250912,4,3,683.0,614.7,1.09,24,991.55
20250913,4,3,695.4,625.9,1.31,24,890.9
20250914,4,3,745.7,671.2,0.22,24,1033.69
20250915,4,3,749.7,674.7,0.83,24,948.32
20250916,4,3,644.2,579.8,1.79,24,790.71
20250917,4,3,672.3,605.0,1.45,24,797.07
20250918,4,3,656.8,591.1,0.25,24,852.88
20250919,4,3,690.0,621.0,1.15,24,876.38
20250920,4,3,704.6,634.1,0.82,24,971.2
20250921,4,3,698.8,628.9,1.48,24,795.21
20250922,4,3,638.6,574.7,0.64,24,876.94
20250923,4,3,696.9,627.2,1.03,24,883.81
20250924,4,3,704.2,633.8,0.62,24,963.22
20250925,4,3,644.6,580.1,1.0,24,926.49
20250926,4,3,709.6,638.7,1.29,24,1037.8
20250927,4,3,716.9,645.2,0.52,24,982.25
20250928,4,3,642.0,577.8,0.41,24,886.4
20250929,4,3,677.4,609.6,1.18,24,969.12
20250930,4,3,732.8,659.5,0.96,24,983.64
20251001,4,3,688.4,619.5,1.12,24,891.82
20251002,4,3,643.3,579.0,1.38,24,826.18
20251003,4,3,648.3,583.4,1.31,24,895.22
20251004,4,3,707.9,637.1,0.45,24,900.97
20251005,4,3,726.4,653.8,1.42,24,893.84
20251006,4,3,651.2,586.1,0.83,24,860.97
20251007,4,3,745.9,671.3,1.03,24,1017.82
20251008,4,3,687.6,618.8,1.86,24,849.17
20251009,4,3,634.6,571.2,0.8,24,886.96
20251010,4,3,635.9,572.3,1.09,24,929.34
20251011,4,3,704.0,633.6,0.49,24,843.8
20251012,4,3,613.8,552.4,1.49,24,893.08
20251013,4,3,659.6,593.7,2.03,24,913.29
20251014,4,3,738.5,664.6,1.55,24,970.68
20251015,4,3,716.9,645.2,0.93,24,964.65
20251016,4,3,633.6,570.2,1.36,24,884.85
20251017,4,3,666.4,599.8,1.12,24,880.03
20251018,4,3,658.3,592.5,0.05,24,839.47
20251019,4,3,706.8,636.1,0.6,24,1070.29
20251020,4,3,761.8,685.6,2.48,24,906.16
20251021,4,3,797.0,717.3,1.29,24,1161.09
20251022,4,3,710.6,639.5,1.58,24,1078.68
20251023,4,3,641.8,577.6,1.01,24,889.18
20251024,4,3,789.6,710.6,0.86,24,978.44
20251025,4,3,626.7,564.0,0.41,24,807.08
20251026,4,3,628.9,566.0,0.0,24,852.92
20251027,4,3,686.5,617.9,0.08,24,948.11
20251028,4,3,773.7,696.3,1.41,24,1009.33
20251029,4,3,717.8,646.0,0.82,24,946.4
20251030,4,3,682.1,613.9,0.95,24,986.54
20251031,4,3,708.0,637.2,0.48,24,873.94
20251101,4,3,592.8,533.5,1.41,24,793.93
20251102,4,3,833.6,750.3,0.99,24,1131.17
20251103,4,3,810.4,729.4,0.53,24,1039.3
20251104,4,3,729.5,656.6,0.36,24,959.99
20251105,4,3,670.3,603.3,0.78,24,1007.13
20251106,4,3,729.8,656.9,0.8,24,923.68
20251107,4,3,649.3,584.3,0.36,24,805.54
20251108,4,3,679.7,611.8,0.77,24,850.51
20251109,4,3,770.1,693.1,1.18,24,1072.19
20251110,4,3,674.7,607.2,0.89,24,946.65
20251111,4,3,751.3,676.1,2.02,24,1045.99
20251112,4,3,647.9,583.1,0.0,24,903.78
20251113,4,3,728.3,655.5,1.02,24,974.44
20251114,4,3,801.3,721.2,0.73,24,1069.35
20251115,4,3,677.8,610.0,1.28,24,882.86
20251116,4,3,721.1,649.0,1.41,24,1112.97
20251117,4,3,713.8,642.4,0.48,24,992.25
20251118,4,3,727.0,654.3,1.08,24,1023.31
20251119,4,3,736.2,662.6,0.16,24,938.93
20251120,4,3,713.4,642.1,0.92,24,993.79
20251121,4,3,682.5,614.3,0.8,24,1029.71
20251122,4,3,727.3,654.5,1.43,24,1039.34
20251123,4,3,620.1,558.1,1.0,24,868.47
20251124,4,3,797.3,717.6,1.5,24,1101.74
20251125,4,3,744.7,670.3,0.11,24,1088.09
20251126,4,3,759.0,683.1,1.32,24,1032.48
20251127,4,3,682.9,614.6,0.72,24,944.12
20251128,4,3,779.6,701.7,1.1,24,952.3
20251129,4,3,743.9,669.5,0.78,24,1027.71
20251130,4,3,659.5,593.5,0.89,24,919.45
20251201,4,3,767.8,691.0,0.63,24,1031.11
20251202,4,3,868.0,781.2,1.69,24,1134.55
20251203,4,3,875.7,788.1,1.28,24,1153.05
20251204,4,3,860.9,774.8,1.72,24,1200.02
20251205,4,3,850.1,765.1,1.21,24,1066.85
20251206,4,3,766.5,689.8,1.24,24,1030.75
20251207,4,3,786.0,707.4,1.19,24,890.65
20251208,4,3,793.6,714.2,0.68,24,1131.26
20251209,4,3,893.6,804.3,1.37,24,1220.21
20251210,4,3,804.1,723.7,1.91,24,1177.97
