order_id,order_date_key,ship_date_key,delivery_date_key,customer_key,product_key,site_key,qty_m3,on_time_flag,in_full_flag
ORD102980,20250605,20250611,20250629,2,5,6,70.0,0,1
ORD102981,20240114,20240121,20240128,1,5,5,64.3,1,1
ORD102982,20250206,20250212,20250222,2,2,5,41.6,1,1
ORD102983,20240816,20240823,20240829,1,3,6,37.2,1,1
ORD102984,20250214,20250218,20250225,3,4,6,42.2,1,1
ORD102985,20251206,20251210,20251214,4,3,5,49.0,1,1
ORD102986,20240126,20240202,20240216,2,2,5,56.9,0,0
ORD102987,20251029,20251104,20251111,4,6,5,65.9,1,1
ORD102988,20250306,20250310,20250314,3,3,5,62.4,1,1
ORD102989,20250731,20250805,20250822,3,4,5,48.4,0,1
ORD102990,20240925,20240930,20241015,2,2,5,58.8,0,1
ORD102991,20240905,20240909,20240913,2,6,6,66.6,1,1
ORD102992,20251205,20251207,20251215,4,1,6,55.0,1,1
ORD102993,20240926,20240929,20241011,2,3,6,57.6,0,1
ORD102994,20240817,20240823,20240829,3,4,6,39.5,1,1
ORD102995,20250212,20250218,20250308,2,5,5,44.6,0,0
ORD102996,20240127,20240130,20240218,3,5,5,33.7,0,1
ORD102997,20250320,20250323,20250409,2,3,6,68.4,0,1
ORD102998,20240216,20240217,20240307,4,2,5,50.0,0,1
ORD102999,20240120,20240125,20240209,3,3,6,65.5,0,1
ORD103000,20250829,20250901,20250921,3,1,6,37.9,0,1
ORD103001,20250504,20250509,20250521,4,6,6,62.0,0,1
ORD103002,20250616,20250617,20250629,3,5,6,52.0,0,1
ORD103003,20241109,20241115,20241120,1,1,5,65.5,1,1
ORD103004,20251129,20251202,20251220,5,1,6,54.2,0,1
ORD103005,20241128,20241202,20241215,4,5,6,54.3,0,1
ORD103006,20250424,20250428,20250506,3,3,6,63.3,1,1
ORD103007,20240907,20240910,20240913,4,2,6,52.9,1,1
ORD103008,20250301,20250304,20250316,2,6,6,44.6,0,1
ORD103009,20250605,20250607,20250621,1,1,5,54.4,0,1
ORD103010,20240326,20240328,20240412,5,3,6,51.2,0,1
ORD103011,20240622,20240625,20240714,1,1,6,50.9,0,1
ORD103012,20251211,20251214,20251219,3,1,6,42.7,1,0
ORD103013,20250627,20250629,20250709,1,3,6,46.9,1,1
ORD103014,20250905,20250908,20250914,5,1,5,44.9,1,1
ORD103015,20240329,20240402,20240408,1,6,5,33.3,1,1
ORD103016,20250112,20250118,20250130,3,3,6,48.9,0,1
ORD103017,20240628,20240704,20240718,4,4,6,59.8,0,1
ORD103018,20241205,20241209,20241229,5,2,5,47.1,0,1
ORD103019,20251107,20251109,20251119,4,3,6,62.7,1,1
ORD103020,20240810,20240815,20240824,2,4,5,51.1,1,1
ORD103021,20241016,20241023,20241030,5,4,5,70.6,1,1
ORD103022,20250523,20250527,20250612,1,3,6,62.7,0,1
ORD103023,20241101,20241104,20241111,2,5,5,51.3,1,1
ORD103024,20250315,20250319,20250404,4,2,5,45.9,0,1
ORD103025,20240701,20240704,20240719,5,2,6,42.2,0,1
ORD103026,20250414,20250418,20250422,5,1,5,58.4,1,1
ORD103027,20240712,20240713,20240730,5,3,5,51.8,0,1
ORD103028,20241121,20241124,20241129,5,5,5,47.1,1,1
ORD103029,20250903,20250904,20250911,3,1,5,53.3,1,1
ORD103030,20240925,20240928,20241011,5,4,5,43.9,0,1
ORD103031,20251016,20251021,20251109,1,4,5,43.0,0,1
ORD103032,20240823,20240825,20240904,1,1,5,42.5,1,1
ORD103033,20250218,20250220,20250307,2,2,5,51.2,0,1
ORD103034,20250404,20250408,20250424,5,3,5,52.7,0,0
ORD103035,20250509,20250516,20250604,1,5,6,52.8,0,1
ORD103036,20240209,20240214,20240303,3,6,5,30.0,0,1
ORD103037,20250505,20250507,20250527,5,3,5,38.3,0,1
ORD103038,20250616,20250623,20250628,3,3,6,43.0,1,1
ORD103039,20250526,20250602,20250610,1,2,5,60.2,1,1
ORD103040,20250108,20250115,20250129,5,2,5,41.6,0,0
ORD103041,20251104,20251105,20251115,5,4,6,54.5,1,1
ORD103042,20240402,20240408,20240412,5,6,6,62.7,1,1
ORD103043,20240625,20240628,20240715,2,1,6,38.3,0,1
ORD103044,20240404,20240405,20240425,4,5,5,40.9,0,1
ORD103045,20240302,20240309,20240318,2,4,6,60.4,1,1
ORD103046,20240613,20240617,20240704,4,4,5,47.0,0,0
ORD103047,20250813,20250817,20250903,5,3,5,58.0,0,1
ORD103048,20250520,20250521,20250530,1,6,6,47.2,1,1
ORD103049,20250809,20250816,20250831,3,3,5,46.9,0,1
ORD103050,20240906,20240909,20240915,2,2,5,32.5,1,1
ORD103051,20241126,20241203,20241211,2,6,6,60.0,1,1
ORD103052,20240120,20240123,20240210,3,2,5,50.3,0,1
ORD103053,20251116,20251118,20251123,2,3,5,48.4,1,1
ORD103054,20240713,20240716,20240719,5,6,5,33.1,1,1
ORD103055,20241110,20241116,20241204,1,1,6,42.9,0,1
ORD103056,20250226,20250305,20250311,2,6,6,44.8,1,1
ORD103057,20250411,20250418,20250501,2,3,6,53.4,0,1
ORD103058,20241214,20241221,20250109,1,5,5,63.8,0,0
ORD103059,20241211,20241212,20241223,4,1,6,50.6,0,1
ORD103060,20251015,20251020,20251026,4,2,6,64.6,1,0
ORD103061,20250216,20250217,20250223,5,1,5,46.9,1,1
ORD103062,20250402,20250406,20250425,2,5,5,59.4,0,1
ORD103063,20240315,20240316,20240327,4,6,5,44.7,0,1
ORD103064,20250716,20250721,20250727,2,5,5,33.8,1,1
ORD103065,20250710,20250715,20250728,5,6,5,57.2,0,1
ORD103066,20250217,20250220,20250227,4,3,6,50.2,1,1
ORD103067,20250218,20250221,20250311,2,2,6,48.4,0,1
ORD103068,20240717,20240722,20240806,2,5,6,50.5,0,1
ORD103069,20241120,20241126,20241207,3,3,5,29.6,0,1
ORD103070,20241023,20241025,20241028,5,5,6,46.9,1,1
ORD103071,20240528,20240604,20240611,5,3,5,49.8,1,1
ORD103072,20240131,20240205,20240210,1,4,6,28.9,1,1
ORD103073,20250917,20250922,20251002,4,1,6,48.5,1,1
ORD103074,20250415,20250416,20250422,2,2,5,54.8,1,1
ORD103075,20240401,20240403,20240409,1,3,5,41.4,1,1
ORD103076,20241015,20241019,20241101,3,3,5,48.5,0,1
ORD103077,20250625,20250702,20250720,5,2,6,69.3,0,1
ORD103078,20250810,20250814,20250830,4,4,6,52.1,0,1
ORD103079,20250922,20250924,20251010,3,2,5,31.8,0,1
ORD103080,20240621,20240623,20240627,1,1,5,47.6,1,1
ORD103081,20250127,20250128,20250206,3,1,6,46.4,1,1
ORD103082,20240109,20240111,20240119,1,3,5,54.0,1,1
ORD103083,20250622,20250624,20250708,5,1,5,42.0,0,1
ORD103084,20250329,20250401,20250416,3,6,6,41.3,0,1
ORD103085,20241228,20250104,20250121,1,3,6,59.8,0,1
ORD103086,20251005,20251008,20251014,3,3,6,55.8,1,1
ORD103087,20250903,20250908,20250918,4,6,5,47.1,1,1
ORD103088,20240313,20240319,20240330,1,4,5,53.4,0,1
ORD103089,20240516,20240521,20240605,1,4,5,43.1,0,1
ORD103090,20240805,20240807,20240823,1,4,6,50.4,0,1
ORD103091,20241215,20241220,20241231,3,5,5,55.7,0,1
ORD103092,20240527,20240529,20240615,4,3,5,46.3,0,1
ORD103093,20250717,20250723,20250812,1,3,5,41.5,0,1
ORD103094,20240129,20240201,20240210,4,6,5,48.0,1,1
ORD103095,20241107,20241114,20241122,5,5,6,52.0,1,1
ORD103096,20240910,20240917,20241005,2,6,5,45.0,0,1
ORD103097,20241010,20241015,20241030,2,4,6,63.9,0,1
ORD103098,20250821,20250825,20250831,4,1,6,59.7,1,1
ORD103099,20240807,20240812,20240816,3,1,6,29.8,1,1
ORD103100,20250918,20250919,20251009,3,3,6,46.6,0,1
ORD103101,20241113,20241119,20241205,5,6,5,51.1,0,1
ORD103102,20250225,20250226,20250318,1,3,5,40.8,0,1
ORD103103,20241019,20241025,20241106,4,4,6,49.2,0,1
ORD103104,20241218,20241222,20250104,4,1,5,39.7,0,1
ORD103105,20250311,20250317,20250320,1,6,6,51.1,1,1
ORD103106,20240612,20240619,20240628,2,3,5,60.0,1,1
ORD103107,20250319,20250321,20250324,5,4,5,56.9,1,1
ORD103108,20250907,20250910,20250930,1,2,6,40.2,0,1
ORD103109,20250715,20250717,20250801,4,2,6,52.8,0,1
ORD103110,20241220,20241222,20241230,2,1,6,58.9,1,1
ORD103111,20240823,20240826,20240907,4,3,6,43.4,0,1
ORD103112,20240524,20240531,20240604,1,6,6,71.1,1,1
ORD103113,20240406,20240412,20240424,5,1,5,71.2,0,1
ORD103114,20241204,20241207,20241225,5,1,6,67.4,0,1
ORD103115,20240802,20240803,20240807,4,1,6,42.0,1,1
ORD103116,20241125,20241201,20241214,2,2,6,50.5,0,1
ORD103117,20250227,20250228,20250303,4,5,6,54.1,1,1
ORD103118,20251218,20251222,20251227,5,2,5,84.1,1,1
ORD103119,20250618,20250621,20250701,4,3,5,31.2,1,1
ORD103120,20240126,20240131,20240214,3,6,6,42.7,0,1
ORD103121,20251217,20251224,20260109,3,6,6,32.0,0,1
ORD103122,20251123,20251129,20251214,5,5,6,48.1,0,1
ORD103123,20240519,20240524,20240608,3,5,6,33.8,0,1
ORD103124,20250128,20250202,20250205,4,3,5,43.1,1,1
ORD103125,20240201,20240205,20240217,4,5,6,53.9,0,1
ORD103126,20250419,20250422,20250512,2,5,6,41.0,0,1
ORD103127,20240109,20240114,20240117,2,5,6,38.7,1,1
ORD103128,20240614,20240620,20240708,5,1,5,60.2,0,1
ORD103129,20250106,20250109,20250114,5,3,6,46.3,1,0
ORD103130,20251220,20251226,20251230,1,6,6,39.0,1,1
ORD103131,20250831,20250907,20250914,1,1,6,39.2,1,1
ORD103132,20240812,20240814,20240821,3,5,6,49.2,1,1
ORD103133,20241212,20241219,20250106,2,1,5,25.4,0,1
ORD103134,20250831,20250903,20250907,5,1,5,40.0,1,1
ORD103135,20240606,20240610,20240629,4,1,6,43.0,0,1
ORD103136,20240724,20240727,20240811,2,5,5,64.2,0,0
ORD103137,20241222,20241223,20241231,2,2,6,52.2,1,1
ORD103138,20240316,20240317,20240402,2,2,6,54.0,0,1
ORD103139,20250330,20250403,20250413,1,5,5,71.1,1,1
ORD103140,20250817,20250818,20250829,5,6,6,50.6,0,1
ORD103141,20250502,20250505,20250518,3,4,5,35.3,0,1
ORD103142,20250305,20250306,20250314,5,5,5,58.7,1,1
ORD103143,20241110,20241113,20241130,2,5,6,67.2,0,1
ORD103144,20240329,20240401,20240408,4,4,5,42.7,1,1
ORD103145,20250910,20250915,20250925,3,6,6,39.9,1,1
ORD103146,20250903,20250905,20250919,2,5,5,56.5,0,1
ORD103147,20250619,20250625,20250701,2,6,5,64.4,1,1
ORD103148,20240527,20240529,20240604,3,6,5,53.8,1,1
ORD103149,20250627,20250630,20250717,3,2,6,45.4,0,1
ORD103150,20250309,20250312,20250331,3,6,5,47.2,0,1
ORD103151,20251214,20251220,20260103,5,2,6,43.5,0,1
ORD103152,20250922,20250928,20251003,2,6,5,32.3,1,0
ORD103153,20240324,20240325,20240329,3,2,6,56.6,1,0
ORD103154,20240130,20240202,20240213,5,3,6,36.8,0,1
ORD103155,20240416,20240420,20240508,2,3,6,39.4,0,1
ORD103156,20250123,20250126,20250211,5,2,6,35.9,0,1
ORD103157,20251030,20251103,20251115,3,5,6,56.9,0,1
ORD103158,20240815,20240817,20240823,1,2,6,31.3,1,1
ORD103159,20250805,20250810,20250813,5,3,6,53.8,1,1
ORD103160,20250426,20250427,20250513,1,6,5,60.0,0,1
ORD103161,20240727,20240730,20240811,3,4,6,49.9,0,1
ORD103162,20240203,20240205,20240209,2,3,5,38.4,1,1
ORD103163,20240125,20240130,20240206,1,5,6,51.1,1,1
ORD103164,20250903,20250904,20250918,3,1,6,39.6,0,1
ORD103165,20240720,20240721,20240729,2,5,5,66.3,1,1
ORD103166,20250323,20250329,20250414,3,3,5,28.2,0,1
ORD103167,20250703,20250710,20250721,4,1,6,56.4,0,1
ORD103168,20240202,20240206,20240220,2,6,6,58.3,0,1
ORD103169,20250328,20250331,20250408,4,3,5,38.7,1,1
ORD103170,20251106,20251112,20251201,2,2,5,46.9,0,1
ORD103171,20241104,20241107,20241126,2,3,6,42.5,0,1
ORD103172,20250517,20250520,20250604,5,4,6,27.8,0,1
ORD103173,20250130,20250204,20250212,4,3,6,51.4,1,1
ORD103174,20241229,20250105,20250108,4,3,6,40.1,1,1
ORD103175,20240825,20240826,20240911,4,5,5,36.0,0,1
ORD103176,20251106,20251112,20251119,2,5,5,42.8,1,1
ORD103177,20240814,20240815,20240902,4,3,5,45.6,0,1
ORD103178,20240126,20240131,20240218,4,1,5,79.1,0,1
ORD103179,20241214,20241216,20250101,2,6,5,39.0,0,1
ORD103180,20250511,20250518,20250528,4,3,6,42.7,1,0
ORD103181,20250818,20250821,20250826,1,4,6,36.5,1,1
ORD103182,20240218,20240222,20240304,3,1,6,47.8,0,1
ORD103183,20251227,20251228,20260104,4,2,6,53.4,1,0
ORD103184,20250209,20250212,20250224,2,1,5,43.2,0,1
ORD103185,20240308,20240314,20240331,1,3,6,66.0,0,1
ORD103186,20241213,20241214,20241225,4,4,6,34.4,0,1
ORD103187,20250428,20250430,20250506,1,5,5,53.3,1,1
ORD103188,20250908,20250915,20250928,1,5,6,59.0,0,1
ORD103189,20241212,20241215,20241225,2,2,6,53.8,1,1
ORD103190,20240119,20240120,20240207,5,5,6,47.0,0,1
ORD103191,20251011,20251016,20251101,4,6,5,66.3,0,0
ORD103192,20251020,20251022,20251026,2,1,5,35.7,1,1
ORD103193,20250101,20250104,20250124,4,5,6,61.2,0,1
ORD103194,20250730,20250805,20250822,1,5,5,51.4,0,1
ORD103195,20240531,20240605,20240622,3,4,5,39.6,0,1
ORD103196,20250511,20250516,20250519,3,5,6,39.3,1,1
ORD103197,20250427,20250428,20250513,4,3,6,46.6,0,1
ORD103198,20240718,20240719,20240802,5,2,6,45.1,0,1
ORD103199,20240801,20240804,20240815,5,6,5,58.1,0,1
ORD103200,20250115,20250120,20250206,4,1,5,51.7,0,1
ORD103201,20240501,20240508,20240526,3,4,5,51.8,0,1
ORD103202,20240611,20240617,20240701,3,4,5,46.7,0,1
ORD103203,20241106,20241111,20241118,3,3,5,50.9,1,1
ORD103204,20240406,20240410,20240428,1,2,6,60.8,0,1
ORD103205,20250704,20250705,20250710,5,1,6,39.7,1,1
ORD103206,20240329,20240405,20240422,1,3,6,64.6,0,1
ORD103207,20250928,20250929,20251012,3,6,5,59.7,0,0
ORD103208,20241231,20250101,20250115,3,6,5,54.6,0,1
ORD103209,20240722,20240726,20240730,5,3,5,63.7,1,1
ORD103210,20250514,20250520,20250609,4,3,5,57.8,0,1
ORD103211,20241128,20241202,20241215,4,4,6,53.9,0,0
ORD103212,20250608,20250609,20250621,3,6,5,33.7,0,1
ORD103213,20250425,20250426,20250513,2,4,6,48.2,0,1
ORD103214,20240628,20240705,20240716,4,1,5,45.8,0,1
ORD103215,20240521,20240525,20240529,1,1,6,55.7,1,1
ORD103216,20241124,20241201,20241206,3,1,5,42.5,1,1
ORD103217,20251029,20251030,20251107,1,4,5,49.6,1,1
ORD103218,20250421,20250423,20250513,4,5,5,55.9,0,1
ORD103219,20250316,20250319,20250323,2,6,6,56.4,1,1
ORD103220,20251009,20251014,20251102,5,3,6,35.9,0,1
ORD103221,20240513,20240519,20240528,4,1,6,33.1,1,1
ORD103222,20240610,20240611,20240625,3,6,5,54.0,0,1
ORD103223,20240612,20240616,20240624,2,6,6,38.6,1,1
ORD103224,20240712,20240716,20240728,5,3,5,64.2,0,1
ORD103225,20251209,20251215,20260104,2,1,5,49.6,0,1
ORD103226,20250825,20250831,20250904,3,6,6,38.5,1,1
ORD103227,20251208,20251213,20260101,4,2,6,58.8,0,1
ORD103228,20251201,20251204,20251211,2,6,5,46.1,1,1
ORD103229,20240725,20240730,20240804,3,2,5,63.2,1,1
ORD103230,20241115,20241121,20241202,4,4,5,71.2,0,0
ORD103231,20250725,20250801,20250808,2,1,6,46.9,1,1
ORD103232,20250109,20250110,20250115,3,1,6,31.0,1,1
ORD103233,20250414,20250419,20250426,1,4,6,38.1,1,1
ORD103234,20240523,20240529,20240618,5,6,5,34.2,0,1
ORD103235,20250524,20250526,20250603,2,6,6,62.3,1,1
ORD103236,20240117,20240122,20240208,4,2,6,46.8,0,1
ORD103237,20241114,20241121,20241203,1,3,5,53.0,0,1
ORD103238,20240417,20240418,20240430,1,3,6,41.9,0,1
ORD103239,20240708,20240713,20240723,2,5,6,55.3,1,1
ORD103240,20240513,20240517,20240527,2,5,6,48.7,1,1
ORD103241,20241127,20241203,20241223,4,6,6,47.2,0,1
ORD103242,20240917,20240921,20241003,4,3,5,67.9,0,1
ORD103243,20250812,20250813,20250825,4,1,5,39.3,0,1
ORD103244,20240330,20240401,20240412,1,4,5,46.7,0,0
ORD103245,20240628,20240705,20240710,1,6,6,35.2,1,1
ORD103246,20250710,20250711,20250726,2,6,6,70.1,0,1
ORD103247,20250423,20250424,20250511,3,6,5,58.3,0,1
ORD103248,20251121,20251127,20251213,2,3,6,52.5,0,1
ORD103249,20250704,20250710,20250729,4,1,6,52.1,0,1
ORD103250,20240312,20240317,20240327,2,2,5,64.8,1,1
ORD103251,20250416,20250418,20250422,3,6,5,56.7,1,1
ORD103252,20250424,20250425,20250502,1,4,5,38.6,1,1
ORD103253,20250219,20250224,20250302,1,5,6,47.4,1,1
ORD103254,20240406,20240409,20240423,2,5,6,38.5,0,1
ORD103255,20250610,20250613,20250616,5,2,6,52.5,1,1
ORD103256,20240306,20240307,20240312,5,5,5,43.6,1,1
ORD103257,20251111,20251113,20251118,4,1,6,52.5,1,1
ORD103258,20251003,20251004,20251007,1,2,5,68.5,1,1
ORD103259,20250128,20250202,20250215,3,5,6,54.5,0,1
ORD103260,20240928,20241004,20241007,4,1,6,60.7,1,1
ORD103261,20240110,20240111,20240125,5,6,6,62.4,0,1
ORD103262,20251026,20251031,20251119,4,2,6,53.1,0,1
ORD103263,20250324,20250329,20250406,4,5,6,42.1,1,1
ORD103264,20251005,20251010,20251025,3,6,6,55.3,0,1
ORD103265,20240614,20240617,20240629,2,6,5,44.4,0,1
ORD103266,20240312,20240319,20240323,4,6,5,58.7,1,1
ORD103267,20241127,20241204,20241221,1,5,6,41.7,0,1
ORD103268,20250122,20250123,20250201,1,1,6,36.6,1,1
ORD103269,20250322,20250326,20250410,4,3,5,45.7,0,1
ORD103270,20240327,20240402,20240419,2,3,5,42.4,0,0
ORD103271,20250329,20250330,20250410,5,5,5,52.7,0,1
ORD103272,20240217,20240220,20240228,1,5,6,50.6,1,1
ORD103273,20240624,20240701,20240712,4,2,5,54.4,0,1
ORD103274,20250716,20250717,20250806,1,5,6,38.7,0,1
ORD103275,20250730,20250806,20250814,4,1,6,50.2,1,0
ORD103276,20250614,20250618,20250621,1,6,5,53.2,1,1
ORD103277,20241226,20241227,20250103,3,1,6,65.7,1,1
ORD103278,20241006,20241007,20241010,2,5,5,60.4,1,1
ORD103279,20250906,20250910,20250916,2,6,6,51.3,1,1
ORD103280,20241107,20241108,20241126,1,1,5,22.2,0,1
ORD103281,20241209,20241216,20250103,5,6,5,49.4,0,1
ORD103282,20240820,20240823,20240908,4,1,5,53.0,0,1
ORD103283,20241122,20241127,20241212,3,5,6,42.2,0,1
ORD103284,20251123,20251124,20251129,1,5,5,47.2,1,1
ORD103285,20250322,20250326,20250330,2,1,5,57.6,1,1
ORD103286,20251007,20251014,20251030,3,3,5,54.2,0,1
ORD103287,20240102,20240109,20240116,5,5,5,60.8,1,1
ORD103288,20240131,20240205,20240209,1,2,5,39.3,1,1
ORD103289,20240902,20240908,20240927,5,4,6,54.5,0,1
ORD103290,20240831,20240907,20240918,1,6,5,48.7,0,1
ORD103291,20240124,20240126,20240131,3,4,6,52.6,1,1
ORD103292,20251007,20251013,20251024,5,2,6,41.7,0,1
ORD103293,20240909,20240912,20240925,3,5,5,65.0,0,1
ORD103294,20250704,20250710,20250720,3,4,5,54.0,1,1
ORD103295,20250802,20250808,20250814,1,2,6,59.9,1,1
ORD103296,20250925,20250930,20251004,2,2,6,37.9,1,1
ORD103297,20241210,20241213,20241222,1,3,5,30.7,1,1
ORD103298,20250116,20250122,20250128,5,3,5,61.9,1,1
ORD103299,20240618,20240622,20240627,1,4,6,49.5,1,1
ORD103300,20250901,20250903,20250922,5,3,6,49.6,0,1
ORD103301,20250225,20250228,20250307,4,6,5,40.9,1,1
ORD103302,20240116,20240120,20240202,2,6,6,65.1,0,1
ORD103303,20251029,20251101,20251104,3,1,5,51.2,1,1
ORD103304,20241028,20241103,20241109,4,5,6,43.7,1,1
ORD103305,20250504,20250510,20250520,4,5,6,36.8,1,1
ORD103306,20240627,20240630,20240704,4,3,5,54.2,1,1
ORD103307,20241004,20241010,20241030,2,3,5,43.0,0,1
ORD103308,20250106,20250107,20250117,3,4,5,62.4,1,1
ORD103309,20250208,20250213,20250221,2,5,6,38.6,1,1
ORD103310,20240429,20240506,20240511,2,3,5,59.7,1,1
ORD103311,20241105,20241108,20241117,5,4,6,42.3,1,1
ORD103312,20240207,20240210,20240219,3,2,6,64.0,1,1
ORD103313,20240210,20240211,20240214,5,4,5,50.3,1,1
ORD103314,20241209,20241214,20250102,5,3,5,54.9,0,1
ORD103315,20241014,20241016,20241028,4,3,5,57.1,0,1
ORD103316,20240929,20241006,20241010,4,5,6,51.7,1,1
ORD103317,20250825,20250901,20250912,2,3,6,66.0,0,1
ORD103318,20250531,20250606,20250611,3,2,6,34.2,1,1
ORD103319,20250203,20250204,20250224,4,6,6,32.8,0,1
ORD103320,20240726,20240801,20240819,3,5,6,39.4,0,1
ORD103321,20240209,20240212,20240227,4,6,6,41.9,0,1
ORD103322,20241229,20241230,20250107,2,5,5,53.9,1,1
ORD103323,20250624,20250627,20250710,4,3,6,56.7,0,1
ORD103324,20240919,20240924,20241013,5,4,6,52.9,0,1
ORD103325,20240527,20240603,20240608,2,5,5,47.8,1,1
ORD103326,20250327,20250330,20250415,5,6,6,61.0,0,1
ORD103327,20240315,20240319,20240326,4,5,6,55.2,1,1
ORD103328,20250327,20250329,20250417,5,3,5,50.4,0,1
ORD103329,20250303,20250310,20250319,2,6,5,61.2,1,1
ORD103330,20250408,20250415,20250422,3,4,5,59.5,1,1
ORD103331,20250407,20250410,20250419,1,5,6,39.4,1,1
ORD103332,20240208,20240210,20240218,4,2,6,53.9,1,1
ORD103333,20250422,20250423,20250513,1,2,5,63.3,0,1
ORD103334,20240501,20240503,20240515,4,5,5,49.6,0,1
ORD103335,20250913,20250914,20251004,4,5,6,39.1,0,1
ORD103336,20241026,20241029,20241113,3,6,6,40.3,0,1
ORD103337,20240810,20240817,20240901,4,1,6,42.5,0,1
ORD103338,20240316,20240323,20240411,4,5,6,35.7,0,1
ORD103339,20251121,20251128,20251202,4,1,6,33.6,1,1
ORD103340,20240717,20240720,20240723,1,5,5,37.8,1,1
ORD103341,20250630,20250706,20250716,5,1,5,42.4,1,1
ORD103342,20250201,20250202,20250216,3,2,5,51.9,0,1
ORD103343,20240326,20240330,20240402,1,3,5,65.0,1,1
ORD103344,20250820,20250827,20250910,4,3,6,67.2,0,1
ORD103345,20240510,20240513,20240526,4,3,6,37.2,0,1
ORD103346,20250802,20250808,20250823,1,3,5,45.6,0,1
ORD103347,20250806,20250807,20250813,2,4,6,43.3,1,1
ORD103348,20240610,20240612,20240619,3,6,5,45.9,1,1
ORD103349,20241009,20241015,20241029,3,1,5,46.1,0,1
ORD103350,20250101,20250104,20250121,3,5,6,58.2,0,1
ORD103351,20240217,20240221,20240308,2,5,6,55.9,0,1
ORD103352,20250403,20250410,20250418,1,4,6,37.0,1,1
ORD103353,20250210,20250217,20250222,3,5,5,37.9,1,0
ORD103354,20250312,20250319,20250408,1,2,6,45.3,0,1
ORD103355,20240625,20240627,20240707,5,4,6,55.0,1,1
ORD103356,20240305,20240309,20240327,5,4,5,34.2,0,0
ORD103357,20241117,20241122,20241209,3,5,5,50.2,0,1
ORD103358,20250704,20250709,20250726,4,3,5,43.8,0,1
ORD103359,20240313,20240315,20240402,4,6,5,53.6,0,1
ORD103360,20250710,20250715,20250728,5,3,5,34.6,0,0
ORD103361,20250908,20250913,20250917,3,4,5,44.6,1,1
ORD103362,20251016,20251019,20251104,2,3,5,49.3,0,1
ORD103363,20250727,20250728,20250806,3,6,6,53.1,1,1
ORD103364,20240418,20240419,20240503,4,6,6,50.6,0,1
ORD103365,20241119,20241122,20241210,4,6,6,48.5,0,1
ORD103366,20240319,20240325,20240407,5,6,6,41.8,0,1
ORD103367,20251130,20251201,20251207,5,3,6,53.4,1,1
ORD103368,20250628,20250701,20250706,4,3,5,38.3,1,1
ORD103369,20250311,20250315,20250318,4,5,6,56.2,1,1
ORD103370,20250824,20250829,20250913,4,3,6,51.2,0,1
ORD103371,20241206,20241209,20241227,5,4,6,53.6,0,1
ORD103372,20250203,20250210,20250224,2,4,6,49.6,0,1
ORD103373,20250526,20250602,20250618,3,5,6,54.4,0,1
ORD103374,20240312,20240313,20240320,3,4,6,52.7,1,1
ORD103375,20250603,20250607,20250615,4,6,6,67.8,1,1
ORD103376,20240105,20240108,20240128,3,2,6,48.0,0,1
ORD103377,20240509,20240511,20240526,4,4,5,53.8,0,1
ORD103378,20240220,20240223,20240313,5,2,5,45.8,0,0
ORD103379,20251007,20251008,20251026,1,2,6,43.4,0,1
ORD103380,20240911,20240913,20240922,4,1,6,49.2,1,1
ORD103381,20250730,20250801,20250817,2,3,6,51.6,0,1
ORD103382,20250827,20250828,20250909,1,1,5,62.7,0,1
ORD103383,20240823,20240828,20240902,2,4,6,45.9,1,1
ORD103384,20240224,20240227,20240310,2,3,6,43.4,0,1
ORD103385,20250309,20250314,20250323,4,6,6,43.4,1,1
ORD103386,20240102,20240105,20240114,2,6,5,49.5,1,1
ORD103387,20250815,20250821,20250906,1,2,5,45.3,0,1
ORD103388,20250218,20250222,20250311,1,4,6,34.3,0,1
ORD103389,20240525,20240529,20240604,5,1,6,67.1,1,0
ORD103390,20251229,20251231,20260103,1,2,6,38.1,1,1
ORD103391,20250423,20250430,20250503,5,4,6,58.4,1,1
ORD103392,20251026,20251027,20251111,4,2,6,39.1,0,1
ORD103393,20250218,20250225,20250313,3,6,5,45.8,0,1
ORD103394,20240131,20240203,20240223,4,2,5,53.8,0,1
ORD103395,20250913,20250919,20251005,4,4,5,46.8,0,1
ORD103396,20240722,20240728,20240807,4,3,5,43.5,1,1
ORD103397,20250814,20250820,20250909,3,1,5,45.3,0,1
ORD103398,20241206,20241211,20241218,4,5,5,44.9,1,1
ORD103399,20250328,20250402,20250412,5,4,5,42.8,1,1
ORD103400,20250802,20250803,20250816,1,5,6,64.0,0,1
ORD103401,20240928,20240930,20241008,3,5,5,47.9,1,1
ORD103402,20240314,20240320,20240326,3,1,5,41.3,1,1
ORD103403,20250414,20250415,20250430,2,3,5,30.5,0,1
ORD103404,20250712,20250715,20250725,4,3,5,54.4,1,1
ORD103405,20241110,20241111,20241123,4,4,5,35.7,0,1
ORD103406,20241118,20241123,20241203,5,5,5,58.1,1,1
ORD103407,20240427,20240503,20240516,1,5,6,41.2,0,1
ORD103408,20240814,20240816,20240905,1,3,6,44.1,0,1
ORD103409,20241103,20241106,20241124,2,6,6,52.6,0,1
ORD103410,20240304,20240309,20240326,2,5,5,53.4,0,1
ORD103411,20240616,20240620,20240630,1,6,6,42.3,1,1
ORD103412,20251012,20251018,20251103,5,1,6,57.5,0,1
ORD103413,20240610,20240611,20240614,4,2,5,59.4,1,1
ORD103414,20250930,20251003,20251014,4,6,6,51.4,0,1
